"","ENSMUSG00000023043","ENSMUSG00000031972","ENSMUSG00000032085","ERCC-00116","ERCC-00108","ERCC-00009","ERCC-00111","ENSMUSG00000032231","ENSMUSG00000049382","ERCC-00043","ERCC-00003","ERCC-00145","ERCC-00042","ENSMUSG00000032366","ERCC-00113","ERCC-00092","ERCC-00136","ENSMUSG00000029484","ENSMUSG00000079029","ERCC-00171","ENSMUSG00000024659","ERCC-00112","ERCC-00022","ENSMUSG00000040152","ERCC-00076","ENSMUSG00000072905","ERCC-00004","ENSMUSG00000035783","ERCC-00046","ENSMUSG00000005892","ENSMUSG00000010592","ENSMUSG00000096221","ENSMUSG00000097581","ENSMUSG00000097213","ENSMUSG00000083538","ERCC-00060","ENSMUSG00000074818","ENSMUSG00000078566","ENSMUSG00000029761","ENSMUSG00000005983","ENSMUSG00000000805","ENSMUSG00000060441","ENSMUSG00000078380","ERCC-00025","ENSMUSG00000022753","ENSMUSG00000079034","ERCC-00035","ENSMUSG00000069475","ENSMUSG00000085774","ENSMUSG00000089940","ENSMUSG00000074472","ENSMUSG00000029861","ENSMUSG00000033306","ENSMUSG00000032060","ERCC-00044","ERCC-00165","ENSMUSG00000047793","ENSMUSG00000079505","ENSMUSG00000020258","ENSMUSG00000054517","ENSMUSG00000098235","ENSMUSG00000093847","ENSMUSG00000086799","ENSMUSG00000031910","ENSMUSG00000095905","ENSMUSG00000025867","ENSMUSG00000095180","ENSMUSG00000097467","ENSMUSG00000097136","ENSMUSG00000092181","ERCC-00131","ENSMUSG00000022425","ENSMUSG00000022875","ENSMUSG00000037593","ENSMUSG00000079906","ENSMUSG00000085399","ENSMUSG00000087338","ENSMUSG00000003378","ENSMUSG00000082604","ENSMUSG00000087480","ENSMUSG00000093606","ENSMUSG00000048163","ENSMUSG00000032726","ENSMUSG00000038793","ENSMUSG00000033615","ENSMUSG00000000184","ENSMUSG00000034730","ENSMUSG00000060550","ENSMUSG00000044703","ENSMUSG00000027562","ENSMUSG00000089861","ENSMUSG00000097737","ENSMUSG00000025993","ENSMUSG00000042386","ENSMUSG00000079662","ENSMUSG00000090210","ENSMUSG00000028128","ENSMUSG00000097879","ENSMUSG00000095799","ENSMUSG00000097229"
"ola_mES_lif_3_14.counts",3.99138532958784,3.137209869668,2.84488966383436,1.96062996096946,3.75105277692094,3.76228785450953,2.44900201371585,1.08758560797861,2.62733061115226,3.16644154700929,3.40877173680361,2.88627872390772,2.14298977856969,3.22303625668077,4.44366679291442,2.23877996428317,4.47120525515837,1.89976826555329,0,4.58735365881161,2.07996436836295,1.80745858529218,2.33777817920299,1.14328397392419,2.00152221851217,0,5.22783312190983,0.0355215307477937,4.98680623560347,0,0.270771617122049,0,0,0.00360947372375089,0,2.57226909339746,0,0.832101171847607,2.38015524386376,0,1.29783817241991,0,0,1.47313147713327,0,0,1.17057237888584,0,0.014360377312104,0,0.00360947372375089,0,1.555813391922,0.40721251709535,1.52087327865765,1.43426042755128,0,0,0,0.032025622639576,0.00360947372375089,0,0.00360947372375089,0,0,0,0.907831956667285,0.00360947372375089,0.00360947372375089,0,1.26266039802889,0,0.00360947372375089,0,0,0,0.00360947372375089,0,0,0,0.0459365195793782,0,0,0.496917698135941,0.00720596598912927,0.287185653844064,0,0.0179184794758097,0,0.231390802447952,0.00360947372375089,0,0.426281189426926,0,0.0424768950955828,0.00360947372375089,0.930902726972331,0,0,0
"ola_mES_lif_3_15.counts",0.920009311472404,0.0113125084584371,1.09811664576361,2.53853866608384,3.87964158978071,4.01149021119922,2.42545062063276,0.0037850731801313,0.821625935658728,3.40898105859945,3.64675001864012,3.00943715452981,2.5188779763487,1.97412568925074,4.43811419830531,2.46329409115422,4.52428602959983,0.570881157610846,0.0037850731801313,4.7672260357672,0.0037850731801313,1.73755375117578,2.28796813524373,0.0037850731801313,2.07141154134666,0,5.37901730523486,0.0113125084584371,5.19311307920532,0.0150550838234835,0.124629409278004,0,0.0037850731801313,0,0,2.66074821973761,0,1.25466811035515,1.28449893561862,0.0224984742498449,0.467113558096531,0,0,0.915465198569207,0,0,1.53156000185703,0,0,0,0,0.0481225061069381,1.60808392296808,0,1.27075949421047,1.39094042902864,0,0,0,0,0,0,0,0,0,0,0.151060104482688,0.0037850731801313,0.0037850731801313,0,1.71937383172932,0.037221076906547,0,0,0,0,0.0037850731801313,0,0,0,0.0037850731801313,0,0,1.32057803360136,0,1.07119870720501,0.00755587358779595,0.0037850731801313,0,0.732747629588451,0,0,1.81396126919442,0,0,0.0037850731801313,0.18314539872356,0,0,0
"ola_mES_lif_3_16.counts",3.39843634418302,2.0528446750151,2.58352550757061,2.16991672460728,3.84956494151281,3.81832408298286,2.36955235530238,2.208785150388,2.1812469787968,3.2592431267957,3.56417353934111,3.05076301604307,2.30329421521939,2.62019163445657,4.47988770783039,2.30459405053998,4.32332018914535,1.84359549328802,0.00432929221333463,4.63618244137267,1.79072850214396,1.7746754461462,1.93912504397934,1.60514208555657,2.17879477708588,0,5.32992913971879,1.71714852905172,5.04620109275963,0.210494743701829,0,0.00432929221333463,0,0,0,2.53348123422275,0,0.722044220929648,2.68854247359061,0,0.0792130087465338,0.00432929221333463,0,0.271845905067307,0.00432929221333463,0.00863992241985912,1.37598586256811,0,0,0,0,0,0.886830933343856,1.551437185367,1.24378198597466,1.125762051024,0.0214614327631258,0,0,0,0.00432929221333463,0,0,0,0,0.141372557513562,0,0.00432929221333463,0.00432929221333463,0,1.96256142440829,0,0,0,0,0,0,0,0,0.00432929221333463,0,0,0.00432929221333463,0.335870839128956,0.00432929221333463,0.00432929221333463,0,0.0172058355583035,0,0.0507540683970292,0.00432929221333463,0,0.589260728163546,0,0,0,2.34282362557914,0,0,0
"ola_mES_lif_3_17.counts",3.49369056098229,2.15186948214702,2.6669771490129,2.69383753381569,3.7299605788913,3.69177924144887,2.37402063822983,1.80220445473972,2.3882757169095,3.16791056383439,3.5389260808996,2.77275536002964,2.3583448146082,3.38467086035832,4.44780255664234,2.41905382704302,4.34600889630842,1.76550859449444,0,4.64031643246129,0.593086886000431,1.77644197872094,2.12767424741066,2.45279068470209,1.91720017684399,0.00640457168426335,5.27950345545867,0.967737061024217,5.04456830126046,0.00640457168426335,0,0,0.00640457168426335,0.33529850385137,0,2.51131079782358,0,0.627977513035239,2.72295367883991,0,2.03218335867806,0,0,0.585960262598885,0,0,1.5143948536393,0,0,0,0,0.165432650917285,2.2085032206357,1.10442509145704,1.08290217575918,1.02927469571934,0,0,0,0,0,0,0,0,0,0,0,0.0253757930545159,0,0,1.35211837464992,0,0,0,0,0,0,0.0742736348634478,0,0,0.0562159751969931,0,0.00640457168426335,0,0.0190919575990535,0.716519577518342,0,0.0920109908430674,0,0.707059932469365,0,0,0.61763754933279,0,0,0.0127683857268741,1.29921756253772,0.00640457168426335,0,0.031620388372201
"ola_mES_lif_3_19.counts",0.301841425799193,0.17350739716639,0.323722008934978,1.86738426232793,4.07320571483238,4.08199408789305,2.81158216124816,0.760871686073063,0.0889927483257303,3.47018848033364,3.43760491335024,3.04058919617003,2.38438747395738,1.46955363841771,4.57036179573839,2.74806665919223,4.64494943520352,1.00861086617386,0.00331851369785279,4.69864866180815,0.00331851369785279,1.79386247286985,2.55954474270298,0.724494837824781,2.08363761878829,0,5.35941646849001,0.00662605127690353,5.1530325559138,0.00662605127690353,0,0,0,0,0.299380431300232,2.64829332748948,0.00331851369785279,0.871060239705619,0.669876240068559,0,0.113029478203589,0,0.00331851369785279,1.46649047361371,0,0,1.14549485959666,0,0,0.00662605127690353,0.00331851369785279,0,0.50370017830276,0.00331851369785279,1.33556774006034,1.6138425045688,0,0.00331851369785279,0.00662605127690353,0.00331851369785279,0.00331851369785279,0.00331851369785279,0.0164835274299551,0,0,0,0,0,0.00331851369785279,0,1.71629710507279,0,0,0.0391133157752082,0,0.00331851369785279,0,0,0,0,0,0,0,0.241038585369503,0.00331851369785279,0,0,0.0262447814824126,0,0,0,0,0,0,0,0,0.0736710047008436,0.00331851369785279,0,0
"ola_mES_lif_3_2.counts",0.620175036493048,0,0,2.51834541143656,4.17621115021187,4.41168261352401,2.85867674466209,0,0,3.32516918801207,3.77083388878168,3.01553199741006,2.6774425848646,0.847910233560807,4.72482960094866,2.8391120515439,4.48589635590502,0,0,4.70074625914436,0.00416245819373624,1.61112829458115,2.50582936217827,0.00416245819373624,2.29937359150588,0,5.16439781636205,0.00416245819373624,5.09576040532481,1.51412965134923,0.00416245819373624,0,0,0,0,2.563049367135,0,1.68107883633621,0.278523203252526,0,0.0646055177211616,0,0,0.91859970619014,0.00416245819373624,0,1.2641889151592,0,0,0,0,0,0.00416245819373624,0,1.75080952280294,1.39746357168177,0,0,0,0,0,0,0,0,0,0,0,0.00830766212459669,0,0,1.70789537350793,0.360326768880063,0,0,0,0,0,0,0,0,0,0,0.00416245819373624,0.00416245819373624,0,0,0,0,0,0,0,0,0.036852718682215,0,0,0,0.00830766212459669,0.00830766212459669,0,0
"ola_mES_lif_3_20.counts",4.41226203826987,3.62516410741515,3.46401555605584,2.22049166219669,3.57626366625855,3.41049937923218,2.12428254877892,2.62474015839381,3.24949222826855,3.13832757810471,3.20267906055387,2.30270196474716,2.28535141281083,4.04793072192645,4.19396418562059,2.09482607911215,4.15948508296964,2.03516015503122,0,4.34198253984522,3.24772410389936,1.42241418584645,1.6159296143638,2.39816661875877,1.77027546401851,0,5.01142735977833,1.97522287746928,4.7483109429526,0.00504692175076007,0,0.00504692175076007,0,0,0,2.19995980603672,0,2.02117988151964,3.00675728364522,0.01506498781391,0,0.00504692175076007,0,0.0684391893602309,0,0.00504692175076007,1.17913399427625,0,0,0,0,0,2.75323435158384,2.42359201342699,0.94332225117069,1.04084325305721,0.00504692175076007,0,0.00504692175076007,0,0.0100684999358303,0,0,0,0.00504692175076007,0,0,0,0,0,1.39017896427335,0,0,0,0,0,0,0.01506498781391,0,0,0,0,0.0541628180023251,0,0,1.28532806502929,0,0.00504692175076007,0,0.184308877855208,0,0,0.915356278681435,0,0.00504692175076007,0,2.1610897970325,0,0.00504692175076007,0
"ola_mES_lif_3_21.counts",0.468042497254992,0.0466442644114872,0.0235940684803818,2.14806369112915,3.93776490964513,3.83286372560417,2.69701195729822,0.0235940684803818,0,3.30593419394544,3.4635321626467,2.7113918320278,2.30742112021269,0.382233945929707,4.53696286426216,2.30623244246468,4.61238656764127,0.511918483540127,0,4.8329248324517,0,1.84246856034163,2.21670625027855,0,2.04390540503928,0,5.42472670709492,0.0118666176346583,5.24528102675564,0.973558432403704,0.0802529657913991,0,0,0,0,2.66346469559548,0,0.729651454908632,1.26823784917337,0,0.365809304912799,0,0,0.986995220596901,0,0,1.3672745742366,0,0,0.0579731345415637,0,0,0.214099662725054,0,0.96903907965506,1.58751158153108,0,0.0118666176346583,0,0,0,0,0,0,0,0,0,0.374055346146289,0,0,1.64442985953245,1.4433856253632,0,0,0,0,0,0,0,0,0.0118666176346583,0.0118666176346583,0,0,0,0,0,0,0,0.519047571058719,0,0,0.445360816360773,0.978057452459242,0,0,0,0,0,0
"ola_mES_lif_3_22.counts",0.133901464554015,0.0235993583721646,0.0157946234496487,2.22597283045829,3.86395843524468,3.90422819356662,2.56706814746158,0.432613633358797,0.0157946234496487,3.28804469258404,3.4500749757582,3.11351460165378,2.30604012935236,0.401136120041019,4.52013048305424,2.44089657015569,4.59201594118499,0.478046626496528,0,4.81007136318748,0.00792849516692693,1.86324972379017,1.92781696140762,0.0157946234496487,2.08500203966186,0.00792849516692693,5.39183377868725,0,5.20550711595852,0.174827054677231,0.0235993583721646,0,0,0.0235993583721646,0,2.72812312001223,0,3.06754410559719,0.239520949099431,0,0.563152866203606,0,0,0.379586812880022,0,0,1.33131087696098,0,0,0,0.00792849516692693,0,0.540229541607099,0.00792849516692693,1.42745634941657,1.79818637954597,0,0.0984689274292718,0.00792849516692693,0,0.0157946234496487,0.00792849516692693,0.181488061933808,0,0,0,0.0542230577227482,0,0,0,1.74123171838447,0.654074194259981,0,0,0,0,0,0,0,0,0.0542230577227482,0,0,0.478046626496528,0,0,0.00792849516692693,0,0,0.432613633358797,0.00792849516692693,0.00792849516692693,0.789348484193967,0,0.0235993583721646,0,0.00792849516692693,0,0,0
"ola_mES_lif_3_23.counts",2.13440508867321,0.787855871595814,1.64358947016389,1.76686483025278,3.90669218330556,3.93121662241238,2.79035151229408,1.06689107615933,1.29869988684287,3.32023875899667,3.52783802756162,3.15579056511989,2.37608828276714,3.02271992049621,4.43977369327188,2.58810178817718,4.49415705349657,1.71235100076697,0,4.71682466095774,0.0963035510689307,1.65054373652059,2.27448427738553,1.42964510833664,1.78762295119343,0,5.37201396445856,0.0143386021952124,5.16538146277904,0.0354682319790164,1.09143302831917,0,0.00719500031656968,0,0,2.55667668857718,0,0.823345069501535,1.75694517188346,0,0,0,0,0.134897023854803,0,0.0143386021952124,1.42270649048968,0,0,0.00719500031656968,0,0,2.14629496671027,0.705754575358053,0.733877320421935,1.07431711019635,0,0,0,0,0,0,0,0,0,0,0.0143386021952124,0,0,0.00719500031656968,1.57574101629921,0,0,0,0,0,0,0,0.00719500031656968,0,0,0,0.202001090053403,0.695001243977704,0,0,0,0,0,0.764597927569186,0.00719500031656968,0,0.914182883916978,0.0284745117825854,0,0,0.0897239739528345,0,0,0
"ola_mES_lif_3_24.counts",3.2283443109349,2.15467393918865,1.50011632800945,2.40095612997864,3.84879081301733,3.88252466519467,2.47776423504221,1.21208105873891,2.35761820269604,3.34699621044677,3.60958529629444,2.92188207244438,2.52624327340827,3.57297833486304,4.50426603935033,2.41212035209436,4.38052095970039,2.1122985156754,0,4.54462414308136,0.575291022692658,1.92217340928996,2.25553142863157,1.48464356802669,1.94997200464579,0,5.23104752486844,0.0136698184942424,5.01885094264079,0,0.091982598252199,0,0,0,0.00685826705746638,2.54207494029231,0.0665537282493152,1.25222210634794,2.21655045994819,0,1.57976803114483,0.0470485262948081,0,0.946214939758435,0,0.00685826705746638,1.21820590179728,0,0,0,0,0,1.82053200745405,0.695518600914142,0.905316134294921,1.32979355383843,0,0.300825651087337,0,0,0.00685826705746638,0,0,0,0,0,0,0,0,0.134984125349444,1.8630772268927,0,0,0,0,0,0.0136698184942424,0.0793489895018088,0,0,0,0.00685826705746638,0.0136698184942424,0.290585430530331,0,0,0,0,0,3.16677014360215,0,0,0.827198876864347,0,0,0.00685826705746638,0.248542561699658,0,0,0
"ola_mES_lif_3_26.counts",0.514115507939663,0.074696245833626,0.180821000271716,2.39047247789017,4.09698432524127,4.15904841645642,2.14377995705425,0.583780166260542,0.074696245833626,3.28294156872355,3.65831736532174,2.95849408254659,2.73210786553726,1.57938834830782,4.57752996193856,2.33697702801424,4.45236733870836,1.08970251559998,0,4.72150398568903,0.0170880067874116,2.04066642224792,2.00765426390209,0.0170880067874116,2.29097404780399,0,5.27257805576213,0.0255237431395702,5.1800494618881,0,0,0,0.00858050294662714,0.00858050294662714,0.0170880067874116,2.55326239519381,0,2.83387007998078,0.783538050831486,0.00858050294662714,0.888093657604539,0,0,1.21485065609222,0,0,1.89765928998798,0,0,0,0,0,0.187987229414971,0,2.05401413177139,1.23510225696796,0,0,0,0,0,0,0,0,0,0,0.0170880067874116,0,0,0,1.3214777458675,0,0,0,0,0,0,0.0338889127117086,0,0,0,0,0,1.05430518385269,0,0,0,0.00858050294662714,0,1.95904023265723,0,0,1.44052575346042,0,0.00858050294662714,0,0.129165770845282,0,0,0.0170880067874116
"ola_mES_lif_3_27.counts",1.0048376611502,0.0407149150651886,0.484477730404087,2.62785182271573,3.87413075259783,3.82684923209449,2.68874460200907,0.0103351903345895,0.194498378259725,3.23950127182282,3.74557883332005,2.88436268232914,2.46346716015912,2.20672772483204,4.59774842726863,2.63904520929511,4.54968848818041,0.00690198168757003,0,4.6993383014577,0.00345694550086775,2.04266781886992,2.17063915630905,0.0137566523770406,1.99200712583383,0,5.37668511392181,0.0440341667675289,5.19969895855519,0.340152977595642,0.848735425672482,0,0.00690198168757003,0.00345694550086775,0,2.66396238894944,0.00690198168757003,1.30581472411519,0.0407149150651886,0,0.774943521269311,0,0,1.56185672167011,0.00345694550086775,0.0137566523770406,1.7409319819843,0,0,0,0.00345694550086775,0,0.739212268668187,0,1.08167914706167,0.971319564846537,0,0,0,0.00345694550086775,0.00690198168757003,0,0.00690198168757003,0,0.00690198168757003,0.00345694550086775,0,0,0.0171664479221197,0.00345694550086775,1.57985223058705,0,0,0,0,0,0.00345694550086775,0,0,0,0,0.00345694550086775,0,0,0.0103351903345895,0,0.020564656260357,0.0830288821886207,0,2.44050351131044,0,0,0.00345694550086775,0.00345694550086775,0,0.00345694550086775,0.271296168708962,0.0103351903345895,0,0.020564656260357
"ola_mES_lif_3_28.counts",1.67626423774919,0.761196515770598,1.83637820982761,1.63769679701013,4.10426720182741,3.73921410987705,2.28185267726946,2.61736528642063,1.64672991036968,3.34275931470324,3.25769257647991,2.74511503093041,2.24133596006467,3.15015353201564,4.56375950445868,2.34394487827648,4.4102467648076,1.83802995473443,0,4.71132673508839,2.18053355741604,2.06974489155037,2.22969077630991,0.623796252049931,1.9714745954171,0,5.33753591071399,0.0154370903499674,5.09828156668992,0.010317826171405,0,0,0,0.010317826171405,0,2.62076621195317,0,2.88999803539532,1.60072556605729,0,1.96422735188053,0,0,1.1993536928179,0.010317826171405,0.0603680532713375,1.45936810100432,0.179863146668127,0,0.0986793929119926,0.010317826171405,0,1.11459048799837,0.948414733766324,1.25112816286772,1.22252644290545,0,0,0,0.00517222021878872,0.00517222021878872,0,0.00517222021878872,0,0,0,0.010317826171405,0.0154370903499674,0.010317826171405,0,1.48904947156075,0,0.00517222021878872,0,0,0,0.00517222021878872,0.0986793929119926,0,0.00517222021878872,0,0.010317826171405,0,0.197042674235173,0,0,0,0.0306394952128992,0,0.835850899777287,0,0,0.140094893880591,0,0,0,0.00517222021878872,0.365182992453014,0,0
"ola_mES_lif_3_29.counts",0.0741945200444645,0.100076612641427,0.00512128290738308,2.81808156007246,4.0178493713623,4.02530401284987,2.96218298720465,0.00512128290738308,0.0353101283536071,3.22637755009761,3.77465121334164,3.06238618265412,2.62857531303836,1.36384822722834,4.65584334810338,2.72831408144063,4.64485032409828,0.00512128290738308,0,4.68392438317662,0.00512128290738308,2.02649684432012,2.3424071422529,0.00512128290738308,2.15521516172744,0.002563919892436,5.31770230720583,0.00512128290738308,5.1199649611185,0.0597894770406973,0.0597894770406973,0,0.00512128290738308,0,0,2.72107624520802,0.002563919892436,0.441165054936836,0.0860422137673119,0,0,0.002563919892436,0,0.717834283026842,0.002563919892436,0,1.8247374259685,0,0,0,0.002563919892436,0.002563919892436,0.0789504548926029,0.002563919892436,1.79062925858035,1.02211857583122,0,0,0.002563919892436,0.00512128290738308,0.00512128290738308,0.002563919892436,0.002563919892436,0,0.00767212249596301,0.002563919892436,0.0152858314002207,0.0127543639244286,0.002563919892436,0,1.32230199300497,0.0930840335462848,0,0,0.00512128290738308,0,0,0.0622047737987382,0.00512128290738308,0.002563919892436,0,0,0.002563919892436,0.184660115339005,0.0152858314002207,0,0,0,0.002563919892436,0.143262393644858,0,0,0.0377852056019675,0,0,0,0.0597894770406973,0.002563919892436,0,0
"ola_mES_lif_3_3.counts",0.434692801873786,0.0312550345451487,0.00316983096040684,2.57679828288485,4.29906988791595,4.19108036800528,2.84406235273681,0.00158617145821729,0.0266286023184555,3.54140593632202,3.55610674662035,3.011401338966,2.70833737888098,0.467053209209079,4.69928993638202,2.44517769229323,4.53873732062283,0,0,4.6534507913599,0.00316983096040684,2.11153417570284,2.27072464359844,0.00158617145821729,1.91113883148178,0,5.27521051115886,0,5.14040646895313,0.00158617145821729,0,0,0,0,0,2.56514617942242,0,0.398056712798131,0.849382928917505,0,0.0110507258448131,0,0,0.851417587990121,0.00158617145821729,0.0047509864501581,1.53641859316891,0,0,0.00158617145821729,0,0,0.064543581058193,0,1.56004480344915,1.13145695313663,0.00158617145821729,0,0,0,0.00158617145821729,0.00158617145821729,0,0,0,0,0.00316983096040684,0.0047509864501581,0.0047509864501581,0.00316983096040684,1.60759606831568,0,0,0,0,0,0,0.0281731258234668,0,0,0.00632964583344005,0,0,0.126572347750863,0.00316983096040684,0,0.0480378173227091,0.0047509864501581,0,0.377591761984598,0,0,0.399122300906407,0,0,0.00158617145821729,0.00158617145821729,0,0,0.0585729595888475
"ola_mES_lif_3_30.counts",3.44292876070048,2.56906124321269,1.46132190611988,2.15367895278862,4.00281633057116,3.70266822708519,2.70455718357858,2.50460461484879,2.44854242215453,3.1356639888616,3.4758066912599,2.8324099327723,2.65544004151598,2.7166210056474,4.44593562643009,2.4397346496562,4.57227854328469,2.13567481893047,0,4.60571475425599,0.398042520887282,1.70839356883728,1.97692424197611,1.41086209542424,1.82051504472184,0,5.23924786590771,0.161496775432704,5.09986558410432,0.00307017111737483,0.251509152285867,0,0.00307017111737483,0.00918237937956059,0.00307017111737483,2.5279468670099,0,2.15652976978522,2.33109863323914,0,0.915278581368043,0,0,0.205013616810517,0,0.00918237937956059,1.49773501304139,0,0,0.00307017111737483,0.00307017111737483,0,1.57256893572316,0.849114785938884,1.54605959106788,0.692816575357206,0,0,0,0.00307017111737483,0.00307017111737483,0.00307017111737483,0.00307017111737483,0,0,0,1.26582247089257,0.0243014252154467,0.0362342070529185,0,1.46274720469393,0,0.00307017111737483,0,0,0.00307017111737483,0,0,0,0,0,0,0.00307017111737483,0.0182812092694588,0.00307017111737483,0.042147622566947,0,0,0,0.67418871510066,0,0,0,0,0,0.00307017111737483,1.37652631612847,0,0,0
"ola_mES_lif_3_31.counts",0.40338340515036,0.0290196101391101,1.54734987285881,2.2232363971852,4.02448210016214,4.01090500886107,2.52940468546981,1.45467545285178,0.582957529904695,3.33105168739118,3.72190388751894,2.90037875377224,2.46987400053157,2.23196420425955,4.55915794637309,2.37933788603948,4.48053277634698,1.51794054698913,0,4.66739052367656,0.521522909800789,2.0590539423492,2.15352305918746,2.28765798990879,2.29658431266324,0,5.33899041827036,0.0146150685976113,5.16335624947594,0.318759843072589,0.00367384090361203,0,0,0,0,2.65418137163226,0,1.64573890927521,1.9829825858308,0,0.591142639905786,0,0,0.89314259298633,0,0,1.31272347041909,0,0,0.277792331603116,0.00367384090361203,0.108045584273634,0.286121201638789,0,0.909580623291878,1.29372660341675,0.00367384090361203,0.0572207775790328,0,0.0361448117330436,0,0,0,0,0,0,0.724496972052229,0.00367384090361203,0.00367384090361203,0,1.33524705537549,0.010981277648032,0,0.00367384090361203,0,0.00367384090361203,0,0,0,0,0,0,0,0.961563250877819,0.010981277648032,0.00367384090361203,0.0675944939415201,0.0146150685976113,0,1.75967372175682,0,0,0.130907828579722,0,0,0,0.00367384090361203,0,0,0.010981277648032
"ola_mES_lif_3_32.counts",0.0760348473514084,0.0100043566953244,0.001435336208334,2.59762165148654,4.1662695656698,4.31003199450745,2.68980434251286,0.119026953297154,0.00572902493776095,3.35920826676068,3.59237569915781,3.10367927534117,2.45338828420037,0.209199926041129,4.68373246431493,2.72119580329272,4.60433819797059,0.00286861517911192,0,4.6807003939225,0,2.02891780590981,2.38117139168267,0.00286861517911192,2.26589478879156,0.00286861517911192,5.25862892792313,0,5.05719357772774,0.265827307997136,0.107483938820238,0,0.001435336208334,0,0.001435336208334,2.74731376494681,0,2.14166896207099,0.489807108504211,0,0,0,0,1.44297277362087,0,0,1.31230687078421,0,0,0.001435336208334,0,0,0.0128444568149794,0,1.24099686296077,1.5738200153147,0.00286861517911192,0,0,0,0.00286861517911192,0,0,0,0,0,0.00715616742753616,0.00715616742753616,0,0,1.81914947578866,0,0,0,0.001435336208334,0,0,0,0,0,0.001435336208334,0,0,0.823458716341378,0.0170895399621398,0,0,0,0,0,0,0,0,0,0,0,0.001435336208334,0,0,0
"ola_mES_lif_3_33.counts",3.9078404901473,3.84405777628058,2.36580470316514,2.27360874301969,4.1768108113729,3.96755790427629,2.74682327187634,1.73069540367514,2.83745042829988,2.91345529365504,3.04283053308161,3.06456566426043,2.58253086815991,3.57790350566937,4.41629963427307,2.59111837942756,4.4979681764236,2.52365397232164,0,4.46730033296587,1.26768423599161,1.60394572159058,2.24894462538142,1.53444399955444,2.06863831995974,0,4.94398882302418,0.00841684962213746,4.79881067182203,0.513998675762413,0.268890260286803,0.0167634467798618,0,0,0,2.0249780370142,0.0534842826647908,0.846403924594404,2.63237579702748,0,0.00421728020462469,0,0,0.44331082429796,0,0,1.82562298451136,0,0,0,0,0,2.46217394582315,1.57899003280498,2.10327617990318,1.36292736347022,0,0,0,0,0,0,0,0,0,0,0.108053193458803,0,0,0,1.23380811678063,0,0,0,0,0,0,0,0,0,0,0,0.778914581246716,1.09968234959472,0.00421728020462469,0.00421728020462469,0,0.00421728020462469,0,0.340545218416477,0,0,0.769170194819145,0.855427302067718,0,0,1.64229589721538,0,0,0
"ola_mES_lif_3_34.counts",4.07866639388876,3.75807520270089,3.37890608608848,2.18310878948721,3.72498258597377,3.71077237225544,2.45603593501617,2.4341785916503,2.99485493271837,3.20020383600972,3.38492236547567,2.72892182189447,2.44594726390571,3.65787571789362,4.2649236604046,2.40074188725168,4.37100814077834,2.81287134460675,0.00299621203609564,4.40998340195201,3.10130724161698,1.1257375124188,2.07123667840451,2.96945724427863,1.78610468591118,0,4.94010992478726,1.19982775338874,4.72737294785051,0.0207873738035523,0,0.00598347359647319,0,0,0,2.36896032711534,0,0.652958571801374,2.92762234474157,0,0.369565057101245,0,0,1.24920939986467,0,0.00299621203609564,1.1257375124188,0,0,0.00299621203609564,0,0,2.8435597262531,1.03297991257391,1.50314841386229,0.89090636757329,0.0266481105684426,0,0,0,0,0,0,0,0,0,0,0.00598347359647319,0.0779041513366354,0,1.1257375124188,0.0382675351332985,0,0,0,0,0,0.00598347359647319,0,0.0295656484871761,0,0,0.0237220357092811,0.0554473824450076,0,0.150175428072266,0,0.0554473824450076,0,0.701729770133299,0,0,0.00598347359647319,0,0,0,2.06288195090216,0,0,0
"ola_mES_lif_3_35.counts",4.05725887417446,3.6487732536702,3.41159455221374,1.68465198644941,3.59606785411634,3.69928316250297,2.31541198452305,3.43821677631952,2.73729399963546,3.09991214353206,3.25180284952084,2.58911657856496,2.11708205775905,3.7881360115614,4.12704649794946,2.14392325657557,4.13563084547281,2.65150178301407,0.00358065256758466,4.43402902307997,2.29212411628553,1.75218964924511,2.03803847841763,2.38879171574516,1.63834675612738,0,5.01633273434983,2.87120913418672,4.84092930101502,0,0,0,0,0,0.00358065256758466,2.18912815450907,0.00358065256758466,0.0421441752338866,3.01512817796117,0,0.998651915700886,0.263374480197075,0,0.506830265080247,0.00358065256758466,0.00714852979282141,1.06634201769543,0,0,0,0.00358065256758466,0,2.95756384052499,2.43131322476938,1.36422804562351,0.889876242696548,0,0.00358065256758466,0,0,0,0.00358065256758466,0.00358065256758466,0,0,0,0,0.00714852979282141,0,0,1.11220063538142,0,0,0,0,0.00358065256758466,0,0.00358065256758466,0,0.00358065256758466,0,0.00358065256758466,0,0.00714852979282141,0.00714852979282141,2.09965833711854,0,0.00358065256758466,0,0.285186844546298,0,0,1.22053168447239,0.00358065256758466,0,0.0625684008355995,1.735253689255,0,0,0
