"","TNFRSF12A","VIM","TMSB10","ASPM","ENO1","ACTB","HSP90AA1","RPS5","GSTP1","APLP2","FTL","HSP90AB1","MYH9","RPS16","RPS19","CAV1","HSPB1","RPL28","PFN1","YWHAE","GAPDH","RTN4","F3","CENPF","TGFBI","RPL5","HNRNPA2B1","CKS2","COX7C","RPL27","TOP2A","EIF5A","LDHA","CDK4","OS9","RPS6","RPLP1","RPL7P9","RPS2","RPS11","RPL11","SERBP1","CALM2","EGFR","IGFBP3","CDKN2A","UBC","HNRNPU","RPL30","TAGLN2","RPL26","YWHAB","TPM4","RPL13","FTH1","UBB","ARL6IP1","RPS9","CFL1","RPL38","RPL15","UBE2C","RPLP2","NPM1","RPS25","ZFP36L1","PTMA","RPL14","JPT1","AKR1C3","TUBB","PPIA","TOMM7","H4C3","RPS4X","ASPH","MT-CO2","MT-ND2","MT-CO1","MT-ND3","MT-ND4","MT-ATP6","MT-CO3","HLA-C","RACK1","MT-RNR2","RPS29","RPL13P12","RPS29","UBA52","RPS8P1","MTND1P23","GAS5","HLA-B","RPL9P8","RPS18P5","RPL5P17","RPS10","NEAT1","MALAT1"
"CELseq2_A21",3.27585181958878,5.16289180552871,3.71622086605459,2.33915431082151,3.41012483341044,2.69004990729693,4.03868327699713,2.25643029709675,2.69923656508333,4.01603042737029,1.93551917507672,3.37428176638511,3.33706409169296,1.64364094776934,2.98810424976496,2.80413114026072,2.3069607280953,3.27095757706399,1.55466163445012,1.93528752206845,2.52770660136842,3.15760983673903,3.17613044548309,2.3304958025466,0.732754891457741,2.1924344132687,1.77629078292684,1.81386351993669,2.94704980542661,2.68946306485949,4.76990861398165,2.41224051866491,1.9783886202845,2.67896597217991,3.59843109791221,2.0824729116271,1.62885150379687,2.48674332360684,2.52157526071115,2.89396569099599,2.83782626354572,1.59193882028064,2.89092279869341,2.87097107879054,2.57323020316725,2.4148326098558,3.0158734884551,2.31611219613743,2.68513286853337,3.00927289636702,1.11780324463917,2.38910789370281,2.38266784197188,4.13413366289178,3.65080374105841,0,2.46992846371998,2.74759892205393,2.28509527317264,2.25369373285448,0,1.60232228451129,2.54730517537717,2.64561907446575,2.39312611443195,2.42449571452017,2.44217372651072,1.88534731698681,2.53763874744451,2.9849314907988,1.70025419085235,2.58473417784521,0,1.90667204527795,2.26186549408654,0.774676388348395,2.20876250222093,3.80375172254706,2.35797398933118,3.10312608319509,1.8809027896003,2.28634863322416,1.50362478409624,2.20155061817991,1.19602935238316,1.86512774863856,2.98421948622608,2.78266390194845,0.568896455217369,1.35820716668081,3.47524230505378,1.05832413473593,2.84494647598718,1.30443097245921,3.349126176528,2.64874296183103,2.80295140141647,2.7733701172891,3.00553574486616,1.28054042377528
"CELseq2_A3",4.11105785808472,4.08421117605795,1.57540551705185,3.17429239562225,4.01926188165187,2.63914731471674,1.79502611502202,3.84905239215836,3.21858776196195,3.6769593587583,3.32264942498653,3.49428881762457,3.52627163482719,3.69522114337101,3.16276436841966,3.04552827340592,2.47993503711358,3.55174032104326,3.59861329914795,2.96338686108536,3.33282833293013,0.827518201597906,2.93320417452609,3.2921634651761,2.35109910142419,1.67002877850347,4.24461571462278,1.97558750535068,3.02873674880784,2.98815346953011,3.70895618899012,3.4685048301868,2.47397426033219,2.69772374377186,2.56220135528994,2.34879863244599,2.86809293966851,3.07675302646564,2.768063018424,3.7769384256356,3.0815647524529,2.8183846595418,3.29353199432355,2.80222582347564,1.77055984898167,2.77445826530204,3.57894042518667,1.0821282046506,0.626832272652933,1.73516067312283,2.55770828325145,2.62216291218486,2.89812428258229,3.50267577207671,3.11493273027865,2.7060428351716,2.83406824535297,2.82308083916863,2.68687275471012,2.74844425091182,2.16952595770737,2.78607564156894,2.3290901873764,2.83021818951961,2.4298231859168,3.56992799422583,2.01174549360479,2.61017300617378,2.09259699188885,3.50979631957778,1.99014916392425,2.81922737804071,1.49547724742497,2.24391278834973,1.79216974008238,2.79153364302354,0.221462900976126,2.62503349907483,3.53038441527607,1.39509312003073,2.32363385976663,2.5335673470677,1.94876240465649,1.48683718963997,1.59522754568491,2.04822701215064,3.60076999024867,1.3229823862107,1.45511910398129,1.29490254470357,2.13770928951237,2.43429681769377,3.00284746640458,1.15515067802423,3.12527382742571,2.7213026307346,3.33192837998302,2.35557183377597,3.41971562868295,2.78469827529442
"CELseq2_A4",1.79158274760329,5.70739564499209,1.86338715185307,2.99109093922451,2.36356792382547,4.0332931333064,2.74723737390379,2.41232219957617,2.89291683856404,2.41172103530737,2.40619565391744,1.37486286936709,4.59417093964525,2.11316840728409,2.30907067616195,4.24176152202489,3.65486159134974,3.24666498831274,0.726131285016436,1.98419766820886,1.39031010168438,0.670895082472896,2.3344183685524,2.4575117566405,0.77019858581127,0.935962586000018,0.269935519374592,1.87819619266327,3.72934723943653,2.0564132409781,2.1013035658573,2.03154168268956,3.82657795372794,4.49162932375678,0,1.16659564279308,2.0359919838844,2.11298314404913,2.16516895445788,2.13304383865448,2.64660199343983,1.69913610874632,2.04959821577292,2.29913356098253,0.849651170345415,2.68206434484394,1.49041211478222,0,0.279618477470809,1.27503097091632,2.47735417831579,2.51664882910195,1.97971271847898,2.05063653845843,0.459509353977398,1.01963086957469,3.17881240322455,1.37931216257126,2.33735519743921,1.93045534336767,0.161986097381265,1.34901299998489,2.06670387293127,2.20733982956773,1.22014993619504,2.1666522556776,1.94929230248627,2.04436082808373,0.310880352274014,2.30604366405466,0.160788581847425,1.56383725947404,0,1.45552147256827,0.743515375079747,0.798804982174079,0,0.343222044973137,1.53502559190238,0.505667057450219,1.34439126993251,2.18547913933247,1.00739585558879,1.0871996495307,2.6090498688686,1.78436502974931,2.89505468236877,1.30995395316661,0.287214113070427,0.744601382392355,0.3911568086224,1.72616382237548,1.51925019562963,0.807033715729573,1.1020756729865,1.20889828824416,1.96463016971557,0.972012985541971,1.4362311736861,1.46249543496027
"CELseq2_A5",2.82232972686028,5.5666119991559,1.52287583342245,3.16059079161668,2.9843946421067,4.08293464337869,3.24019122050945,1.9456094665087,2.83598627216035,3.00457853563143,2.25275541975845,0.70840173793183,4.51998099564535,1.86954900484929,2.90285915579373,3.73415173295095,3.36472631286539,2.03381968759848,1.03030051668717,1.86138352916299,1.05441556133128,0.512091127823156,2.48680165123688,1.96057604514043,0.4045872525444,2.0550294727705,0.890305282246712,2.8926784421805,3.89318243286292,2.26977406238783,2.1495598806599,2.10763526906478,3.63441554072912,3.81232848996959,0.685453774522526,0.803440013261734,2.13247213121415,2.42033244957332,2.01578990029515,1.9472127002241,2.27783515729906,1.89193882836828,2.39197936397903,2.03199639686228,1.63778504274735,2.57635253063432,1.89045092613991,0,0,0.756811092274905,1.86197329690864,2.26291273852784,2.10182361485986,1.8717451011168,0.523464367860806,0.198849103892259,2.50515151174616,2.42945788028658,2.7898031952676,1.47862590852437,0.673241236547639,0.86421669587557,2.07241104479573,1.85776694349761,1.61426558792746,2.27616233780883,1.89816169951117,2.66505189721987,1.76014200207302,2.43248675172326,0.530994968226103,2.11968848524937,0.197282745953911,1.24780719769634,1.08312340330861,0.395877784044549,0,0.207770469754468,1.320611547274,0,1.15130659422603,3.42483076656903,0.914110312400052,0.861690370249185,2.73408796591155,2.18366069984113,3.03273626799605,0.645751729120399,0.222807549212497,0.939010155407763,0.961809521704464,1.46841242379878,2.01429370025428,1.32591660895297,1.66459846028297,1.85942080920547,2.32861969986298,1.52267722024042,1.14009858328307,1.03399409918016
"CELseq2_A6",2.66104156545161,5.33357449550308,1.45906920243125,3.27238682355838,3.77682689742367,2.91165217844366,1.57614988975657,4.11430919613372,3.55058718187809,3.21234785524575,2.98349906334643,2.96249033018549,3.92419526231401,3.26584074777482,2.34753805987876,3.20136273709468,2.88821827664083,3.5621699176347,3.44718420455211,2.50625710924426,2.4083624075891,1.20399282756853,2.66353121972173,3.48759896919264,1.97147827500786,1.34223991680077,3.63680357261277,1.84688376932023,3.34293669071346,2.82510679797976,2.33663744192681,3.25500804048556,3.46709833322739,3.37757654065374,1.70048309150834,2.11159846158788,2.55133384868379,2.52610315647027,2.29764288803708,2.30904285322535,3.00971281134834,2.29130210883593,2.53595533072318,2.18839584064021,2.29391573587547,2.94835878464548,2.42227962004542,0,0.816654070790656,2.01571817435037,1.99367298535635,2.3480748818016,2.8379420639097,1.68961535461618,2.2642273808639,2.29604823836724,2.66173432316005,2.01765150929321,3.08394539030228,2.75689099164362,1.86476693325494,2.8858906125151,2.29528100510241,2.72727638989032,2.30955614076393,2.40477913515728,2.06812703798014,2.75873643186527,1.33538727207056,2.97519545398033,2.82908340151905,2.2595363694412,0.573571263782151,1.64639883600166,0.868879901656336,2.61001719918717,0,2.39016494834575,2.40106647135481,1.66041745589492,2.53672976164313,2.79974565142401,1.47067832202871,0.992767788659259,2.31347883032911,3.0010738556688,3.33848722320551,1.01483110414907,1.94547219472844,0.964061814939429,2.21230278623517,2.13347853060195,2.90930743860475,1.23155125166991,3.70800028132376,2.54106108110947,2.49448395449418,2.44171772364251,2.18647288753565,2.56118039018929
"CELseq2_A7",4.12748815336169,5.38005981179562,1.67318342490049,3.16190950150427,3.58477342883327,3.65528240444742,0.924615790860168,3.72723108789135,2.91522340824858,3.45095160906075,2.7779145338809,2.64344895915145,4.30501789572301,3.14532074378174,2.7294621963152,3.73137391783665,3.28053213425191,3.49228163440969,3.38146308888968,2.3520080160215,3.17372249147502,0.505586310665177,2.877126874741,3.05044954674197,2.56031134070198,2.1239591866488,3.489693342319,1.54021968659657,4.04033554935878,2.59403469937014,3.00793160541668,3.0788575108621,3.71013686428202,3.81984121591428,1.73292527881879,2.30381207593694,2.79868904533348,2.87969847155931,2.49700359048205,2.81926518493779,2.72794372886609,2.34342879644904,2.79042929889274,2.5142015443213,1.86200455006373,2.31917690792439,2.69955384249569,0,0.778738155019679,1.62836613998256,2.30581412888863,2.27483440756596,2.58625777697344,2.78129509748575,3.00555707053327,2.35949431776173,2.57151660116999,2.53376153866127,2.60058005320658,2.52623842853659,1.74658311369033,2.6454649817225,2.21373909108975,2.72168370103929,1.96173500983226,2.32401873398217,2.1074654260976,2.62809434884086,2.42128703625151,3.20936158436749,2.13981951213179,2.34253048495146,2.57380705636363,1.92478970727071,1.07104976552677,2.45457756695748,0,2.77915596570392,2.26978270428902,1.63233152531829,2.30004010901995,2.70970532748081,1.74950152759936,1.05134124931133,2.9278253237856,2.16705870563636,3.21127181838284,2.05768024700954,2.02791966081609,1.47326617244472,2.42154913223523,2.50752093500483,3.63921128769525,0.787311921724578,2.94400971082397,2.18643095812577,2.60405986644932,2.50870921696109,2.24680982843611,2.72203321081475
"CELseq2_A8",3.12584634750019,5.44680776824807,0.837224121366103,3.38762925999597,4.02525609580421,3.71481740124795,2.38765016583903,2.92750918386837,2.70193865415605,3.21547003569201,2.42894274305859,2.64481926130163,4.75082900170197,2.59727721212027,1.9578095761303,3.42605273666456,3.48508873394401,3.05677663818859,1.73115093843292,2.83403834760191,2.69131365163279,0.708643281496601,2.57127434439256,1.85426584621241,0.491780243995033,2.0064591353648,1.50405540621422,1.04228054214443,4.0356780053058,2.27289623264511,2.85900107001588,2.5794136793863,3.8635988144646,3.64359279728017,1.07070563319198,1.31639158149067,1.94157360482194,2.18182815533972,2.57080277687569,3.11106581913283,2.57619437796637,2.13126264709561,2.90104368979213,1.38105591949399,1.43615187818178,2.57104089758003,1.68050434573082,0,0.166704119233788,1.84436574212857,2.00021648237269,2.03775191152742,2.26521410275408,2.24825487455879,1.44091731452273,0.972511433858201,2.20451739759294,1.9567372672547,2.56688165830052,1.76576733645863,0.648876649065897,1.33143331210633,1.25651710346756,2.23652765277124,1.83747467136548,2.00845964137545,1.52843368856266,2.57627543421811,1.20257910722521,2.5469101674828,1.73831755769687,1.89603242801403,0.809850887938371,1.50399300924111,0.942899671426816,0.49103128971408,0,2.31897554054595,2.00296022189343,1.67136904259901,1.20244116939243,2.32016210147548,1.73451183237986,0.787079472570512,2.51213652689953,2.03410914513683,3.26837136723794,1.68409404943526,0.690462207680532,0.896596415447928,1.36441177830246,1.42862030479319,2.12739360894074,0.986259381571783,2.31866555503394,1.81279258056396,3.18569180044405,1.91595982354652,3.07603308396437,1.48244290738302
"CELseq2_B1",3.81150562733979,5.70484903905891,1.32542683151455,2.85424660061997,2.96941275270488,3.88132321945894,2.78425554602399,2.23395037397533,2.84398804511627,3.01090664556349,2.34480675585993,1.90352482963352,4.18809644708964,3.54398523164807,2.76869964167776,3.61744329520729,3.36899680533617,2.958574223862,0.914821298153921,3.22377214029233,2.99640063250401,0.312428919610815,2.43870863157365,1.6378761223868,0.455670871217145,2.10567618656918,0.75956849757995,0.979850311559427,3.98745164683861,1.56930354234596,3.01112084085059,3.00800653774322,3.79525643029104,3.82309098430987,0.834150361621325,0.569199706940377,1.66798691485803,2.98541740026409,2.35101554782488,2.32958736492211,1.64384587597267,2.02138972930179,2.61537962889033,1.22579125376097,2.24955885437237,2.27345055513089,1.23949851145143,0.341588204012608,0.574758811175784,0.717484119737108,1.86647640699097,1.81949804274204,2.37678012206358,3.66504790090129,0.816612626561059,0.844049909557986,1.79574573381199,2.03636096760799,2.24671487763,1.63026687950763,0,1.00000786378956,1.66977117301133,2.36738794497255,1.72482230702787,1.44596439946062,1.89102951691833,2.77989748682348,1.77544992936283,1.78759558660452,0.612425833800382,2.13661910194011,0.187403924688075,1.68081416405806,0.300392995896904,0.449390625037338,0,1.17961945157382,2.80822685470348,0.718074031277103,1.01135185079693,1.94228924963063,1.6090554115962,1.08567319787306,2.7101137464234,1.0282470060191,3.4946240274553,1.50960300993489,1.761193799039,0.565688935535864,0.535381624870309,1.4442357335306,1.48600301013065,1.66417356417671,1.56550225235537,1.53490439795349,2.20999326498161,1.11339782243357,1.34686080572111,1.30923392983898
"CELseq2_B10",3.59571527881164,5.52931331686247,1.60310295196662,3.52668177911606,2.87023987936882,4.10559773266401,1.59246849131773,3.14669039895291,3.04324315087722,2.28323307385617,2.44663109112264,2.01175846744569,4.67319067360093,3.2611192274344,2.59346778987703,3.92330532699265,3.5502007700402,2.59986049956502,1.35746875636249,2.07122266843446,2.22482386872681,0.709741975591232,2.53239218810684,2.725227651176,3.0870872707902,2.59034316572478,4.10978430378611,1.69438588854952,3.94678840783045,1.7883539606925,2.40196113673343,2.30408087245857,3.88439124051046,3.70893228813037,0.494362070055445,2.58676033395504,1.97176245647141,2.14252341277528,1.73029405932793,2.05136249013548,2.18464782457064,2.04545242218519,2.21086139696255,1.64934946823346,1.94186710292484,2.59077857352613,2.41907910512015,0.735182572968898,0.790813175110497,1.15656249506645,1.58913381305459,2.03950967989001,2.42964852403416,2.10502569175012,0.885741547802325,1.77432052967401,2.23745635438908,2.1588136760562,2.34448713548685,1.91420533368168,0.694279451277947,2.06132420655713,1.53805881444935,2.59782658620165,1.81996130501828,2.27691264883524,1.74972440169667,2.19495311075865,1.02382644708231,2.84540399484688,0.451702610065041,1.64737910762693,0.353801000783091,1.01630263185895,0.614360199555622,1.11054107711208,0.13904530496324,0.512702201936425,2.59279532307931,1.00406690334245,2.25567743620384,2.16335038536037,1.27041391372421,1.26255498281188,2.60852643106898,2.02842233069838,2.27010882931319,1.20430849514312,2.45389740626932,0.837429975624885,0,1.89359691594948,2.26632813537169,0.555150851295242,1.82396260009676,0.506763472868436,2.00527993137803,1.75217766615468,1.67141027933723,0.823083863197705
"CELseq2_B11",5.02645912500527,4.27578490061268,1.50089614156629,3.65163409317929,3.77722952214607,2.12200449413677,1.07377139429573,4.09382125427857,3.66631726141028,3.83399397856557,3.28799509625364,2.48795367887584,3.57162508108613,3.66985305792771,3.1248321849323,2.74344065122848,2.25729077271467,3.58669736576909,3.85194813738451,2.68231228037861,3.45877948191638,0.900918597503859,3.38735198397628,4.22393798643844,2.46319882563154,1.76903034650328,3.1617609584973,2.34186064085825,2.5139395785785,2.89896300622194,3.21639906753009,2.8107312406985,2.01346368105645,2.36653145907307,0.725612967487529,2.44883863364882,3.17814411221284,2.82602899731739,3.18405679679314,2.93360328696188,3.30650318434211,3.73486079002268,3.41794925487802,2.3043274193072,2.40021849507677,2.65103672752035,2.98103108537853,0.387221596379921,0.874967109832434,2.32085622095542,2.37598209022537,2.61855040638713,3.06999796537152,2.4440148587817,0.923277049586257,2.62004190836423,2.98000287717533,3.07664478072336,3.26550729302344,3.11017237012953,2.0502535911829,3.18463293944988,2.12232289594281,2.94135382363153,2.88154124673357,2.9900295572281,2.09233062126544,2.84053952646006,1.73843888906833,3.31033335290811,1.71658103408721,2.75516821841686,1.70345786986944,2.02392067265232,1.7347902063365,2.25426732034126,0,1.61517952634472,2.51445116026535,1.07322984561242,3.23677987083619,2.92575058606673,1.96655924339413,1.52973153391459,1.51389121791755,2.25337202308918,3.46743516520215,1.43050378377158,2.19510982673756,1.7292757082841,0.872606334166031,2.88853465606705,3.16622258616351,1.5280049084954,3.31182294297433,2.5788999074611,3.17324007491801,2.14987095257774,2.18797393736324,2.60933069237905
"CELseq2_B12",4.04635157489013,4.5367315090626,2.90349713064167,3.29895516502929,4.33713490802033,2.5943637585192,3.19708882585055,3.44415140892529,3.19717855162673,3.88161186232632,2.86935979426655,3.24437041350404,3.21512976828578,3.53145725937994,2.99817082203885,2.39844890841157,1.89773695270159,3.89953669976359,3.61472008400553,2.33211928139089,4.29813254977205,1.09949327723744,2.88687093452057,3.43696816470223,2.23004282688916,2.19003417705028,3.41102432363925,1.92156936181327,2.89258308527732,3.12599906027643,3.20996774670663,3.32216423195605,2.77219618033033,2.47083173157399,1.88836887548152,2.25505534497942,2.82426477148769,2.81059479899553,2.73307074912566,3.25701303681203,3.17392171192343,2.72024831080754,3.7317951376084,2.83018414575507,2.92843588576037,2.46631404908894,2.75963681327365,2.02636763055657,1.00685383323788,2.10674874055712,2.16849341517932,2.31270917068701,3.00754159702052,3.36173019389729,2.22919150908429,2.91084981880294,2.20878899659169,2.66462424277334,2.66197650204887,2.6510658339587,1.80469662241484,2.51013310577836,2.29626633138743,2.58347615286605,1.8333787186999,2.26494972575645,2.37807065284104,2.59612948230059,2.1308118618087,3.5099934005025,2.11637921040787,3.08271911398746,1.56508285204092,1.83409678506695,1.02178978303425,2.68826426062936,0,2.91459966055649,2.52213491062627,2.12070951221938,2.41146473711028,2.94657240004452,1.91282585117817,1.40036454386521,1.39489720175227,2.2288984432796,3.39020199729006,1.77618504007787,1.90751396668037,1.54363433471531,2.79245867765026,2.58141000071102,3.69430436832649,1.05414895505493,3.55121022131452,2.42893592466043,2.77803201074522,2.15601338927953,2.33183039450473,2.49258884412307
"CELseq2_B13",4.62916687398445,4.52704954646381,1.9815690737698,4.2401926664233,4.1275143483546,3.21345541837422,2.75254195386348,3.57749838733939,3.41560091176847,3.68097445933187,3.24617778763153,3.03438185543279,3.98369821119536,3.48991289046757,2.85316401005044,2.35780058401222,2.46388003763237,3.44751909896802,1.17238748859151,3.95365843025473,3.57645306381785,0.696875687199798,3.21385105099755,2.84231045700448,1.86719394364851,2.702050238122,1.41432696927988,1.56091103661085,2.99458589355452,3.63018960330881,3.79368290642758,2.96028319884177,2.31786908120809,2.70952294931967,1.31904017657111,2.08083802801809,2.53981448880523,3.80928500460778,3.07984660371161,4.19971525814667,3.14818815690355,2.47839475888291,3.1475187286836,2.28719761234755,2.66155178118035,2.91384154498586,3.05493072383495,0,0.873729705493814,2.27838326190659,2.45150945134552,3.40479636447493,2.8415393185634,2.96683875053407,0.717942391102439,0.91716063122084,3.2634964573088,2.59700410328292,2.80652143717254,2.70818480397312,1.19367678127525,1.8974350865174,2.40196506674239,2.93963940999721,2.28926248127635,3.08372103916023,2.07748830265791,3.35052231573377,2.07200651677968,3.28352354453328,0.672222905504398,2.6827362509844,0.25910957819498,2.20649158077023,2.2793225237531,0.58166995783208,0.613280416937201,0.999980649479594,2.35175759830069,2.03553921757019,2.02153439018171,2.68200426059301,2.3217086407409,1.89890811766408,1.82191759315757,2.52233296396961,3.57618783851044,1.75460687799565,1.44559130088568,1.65009918497743,0.266560560132221,2.02438341171995,2.80061188311305,2.02704256751262,2.76030118903781,2.67795733498791,3.72661052762208,2.80911255239338,1.94594615455858,2.29558338205951
"CELseq2_B14",3.84550726615916,4.83995858848801,1.20127173246156,3.42059239503452,3.62370951882743,3.46840068920856,2.44518157278357,3.88338242480194,3.09884041318379,3.56959230783076,4.01271252501587,3.3240943444059,3.76885669742998,4.11811873620417,2.78279986845497,3.41402246744418,2.77440982018524,3.73384048797283,3.37153812087641,2.85008773467356,2.937389267792,1.23624138556188,2.68281407361473,3.53037940998599,3.04426508330685,2.18754745428246,3.90939653605827,2.07139595052931,3.60781710448692,2.97023523071882,3.0386858838004,3.50325215034976,2.55583716628023,2.61348480133698,1.56843778274807,2.44438836697702,2.87640972790323,2.86133341020614,2.24427091188933,2.89212629774859,3.66519174337283,2.73266829035923,3.2937598536595,3.00480884200743,2.37709844157536,2.53197080203197,2.67904636464114,0.499075701637411,1.11138439852218,2.20252609678046,2.98767018415216,3.48357624474229,3.41416623586034,3.80176290974918,1.46528631160995,2.79039813590458,3.10386720948628,2.58160315372112,2.98192652554173,2.88192360121008,1.9926105901579,2.73811722011923,2.08100271172661,3.72244238343777,2.52275033465668,2.44955766406209,2.52483251092383,3.09586271631958,2.0704980547189,3.65854822104357,0.740016869321677,2.58178066717201,0.274328384487565,2.43355193150537,1.43499464237751,2.5039577840641,0.24458755562249,0.27579428993388,2.93673350159661,0.623363667862473,2.76603348388239,2.4470091446281,2.15861743701942,1.58573636707846,1.90254050331864,2.16486030273621,3.63456517558278,1.46100913184109,1.876947399961,0.858677360239932,0,2.43209431507064,3.07382001456083,1.59288987243562,2.88279039470418,2.60641002219752,3.33214508726175,1.90452436453745,2.22415146255696,2.94987726656354
"CELseq2_B16",3.52741430596415,5.3023990278127,1.74009245944747,4.86770655758064,4.2188987107478,3.68146372128054,3.233148846852,3.43799878682584,3.53140424159222,3.87322038803173,3.05380863672606,2.39223897681304,3.69223288470568,2.78949796245366,2.59892993585188,2.82256911249173,2.5180032618556,3.83668891021462,1.81369573855785,3.25862383302824,3.79376915690096,0.454318543604755,4.26045154640154,3.08750844521316,1.23190497890109,2.92521530993643,2.12438943725169,2.64440380345222,2.69759363911428,3.23444806139654,2.88285931044393,3.28769393375152,2.61719031156068,2.8253428779199,0.647681714704641,2.06242989201168,2.67077228396658,2.99061541532835,3.00903567316641,3.07542658037276,2.95285175188728,2.55172809550979,3.12775601800787,3.05156681988984,2.33672598431197,3.33352288666828,2.21476503312642,0,0.60104827870398,2.39903029216266,2.96307757433334,2.50616673584451,3.33929268476005,1.45451441400398,0.414389714912215,0.887781616619204,3.24261640181475,3.40072610541665,2.92489332753046,2.71039465284553,1.93042957459164,1.82813301737949,2.05693927720907,2.94069523027808,2.28160772539364,2.56039958531476,2.79472268217375,3.12238119389112,2.07603713052153,3.45344992693561,0.828299203491423,3.09439617869921,0.2635411421249,1.76762533433064,1.8501932186028,0.721223511643673,0,1.85307290383908,2.58032546621487,0.706452454736729,1.86637181773712,3.83421760413035,2.32365081889793,1.35079552718461,1.78042968328145,2.68153136026437,3.89099931166107,2.1955048797158,1.84954884177238,1.53876926624806,0.60406287749116,2.06012157570055,2.35465349634916,2.32462177964093,2.60127500107686,2.67481953527416,3.07841747333845,2.08158488999858,1.73914948904552,2.6153490323897
"CELseq2_B17",3.89596567080574,5.56103291304381,2.66494626188067,2.43190568208858,3.31734243531657,3.81970828590113,3.62846413910202,2.28483612855549,3.13633660791861,3.69659887994454,1.80650201456418,3.49658095105125,3.88428263606505,1.96070160056849,2.43087937735625,3.64536587657979,3.18528329072655,2.72650847878483,0.893308819739697,1.60345933854148,1.45636395616837,2.68711804776249,3.00482263197491,1.79593139923163,0.41265526301959,3.1502510657379,1.65237433631053,1.78435762840586,3.7469916446704,2.49377667022423,2.99134181015008,1.80481666647915,3.31710219953252,3.33547610461768,1.52554271051758,1.93505848721101,2.05403045203325,2.05848955484548,1.86389730388327,2.46755325518754,2.4288975625472,2.32619207495503,2.47043692515556,2.33503696791122,2.86227034157056,2.30377347983161,2.49929164677312,2.71077470829765,2.2043835756344,1.5784703077756,0.439965172767575,2.3657954375791,2.5302081101029,3.35551979965626,2.16876487079956,0.253888528130461,1.81207686545154,2.29117663044406,2.64373063542207,2.25679715629071,0.464849233426951,1.41032374240918,2.21887284855894,2.13744646296225,1.8850059389147,1.72618566324841,2.00459812693817,2.48692300465781,2.38182348353497,2.4845297529992,1.43290353899011,2.6474941027051,0,0.944643790860988,0.793519513287295,0.766493544152526,1.97064572949901,3.44422819570283,2.19459113312188,2.21410353623373,1.26001632474577,1.92365189822593,1.59907778705994,1.25292988006138,2.42174878932883,3.43453259131326,2.82467095238973,2.38862601365695,0.306162430311792,0.835816080728153,3.20516452240143,1.33634669398705,1.47669140424887,1.10382767095261,3.68603174749893,1.92606755569661,2.98035758005624,2.43538987463999,2.30488451297579,0.984075781411538
"CELseq2_B18",4.39984216312514,4.9748267467996,2.83519416039747,3.31197381454645,3.9409166151885,3.00798144103418,4.04433248138231,2.73994607053038,3.142803251344,3.5738441138356,1.91303613773409,3.26537473554813,3.5740994071812,2.22085111391384,2.79537635082403,3.08493030201025,2.70181406545073,3.71678901771246,1.61737964553539,2.50162408086574,1.58679572761007,2.41892002814601,3.62931717769548,2.59084250428246,2.22927769833693,3.34011956862481,2.57430078697236,1.55404427909771,3.48928192606892,3.06387201714854,3.54175764593423,2.50960716109808,2.59878746231384,3.12257910452228,1.244598748476,2.69964792870517,2.94399298003472,2.01631181821351,2.05960241044555,2.80100015625667,2.91468064144199,1.92209242636657,3.03922929176819,2.91240399807233,2.81127251541406,2.81866975420466,3.27057333414847,2.34040472176063,2.12417545341901,2.79082163768574,1.04056855200099,2.45362765180516,2.73780289517237,3.42992373858041,0.793804566010434,0.251284805723708,2.33687393850002,2.43632353355014,3.07786177228434,2.58253563873912,1.22426459170876,1.47187954695213,2.1983646228026,3.20440695335294,2.29553458022208,2.38270502279196,2.4314870258348,3.03161512546246,2.56651193572483,3.09321397913257,0.268951942654508,2.68767267542688,0,2.26808527290998,1.71783643617885,0.239660143138622,1.45470552522219,1.30294983510933,2.56126379958002,1.32055964851594,1.71509588925386,2.65334862009143,1.6511534468426,1.68104794469278,1.83604844712435,2.52269449187057,3.51924988931024,3.25876867561549,0.935150606380684,1.03949473558986,1.11433654281143,1.76922496805871,2.69468668769321,1.59444118553898,2.41468781921699,1.30617988082522,3.11786034861473,2.67255116384868,2.71379940657158,1.12907637741175
