,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110
586,793,165,984,51,14,0,0,0,0,2872,0,137,0,0,614,148,0,31982,18,4277,555,350,0,474,3635,495,464,0,604,0,0,822,731,294,2642,3379,497,492,0,41,0,0,5664,10405,469,141,0,5000,0,8570,0,0,0,3569,0,10156,25254,0,60,0,0,0,0,4024,5087,265,397,512,0,16,298,2455,180,0,40,833,1381,0,727,0,686,0,649,24338,13,1029,762,20487,0,0,0,0,62611,15783,18414,0,10537,12,0,0,805,57,0,0,1153,1931,0,1395,124,3270
587,6592,1373,8662,0,1395,739,418,1296,0,0,0,6886,0,1069,8940,236,226,997,0,0,0,168,0,1073,49,0,0,0,709,617,0,18,0,0,3429,0,346,12063,0,205,0,0,64,354,532,0,0,675,1448,1702,0,0,2882,596,157,313,84,0,4105,504,0,0,0,29,21,1366,10240,1338,0,294,2103,8160,0,1162,0,447,211,173,0,0,0,454,0,765,392,8552,0,96178,0,0,0,0,0,3391,145,0,3246,31,0,0,69,1345,0,0,0,922,3194,69,397,3655
588,0,137,0,0,657,867,0,1219,0,328,0,90,5072,139,11084,88,2541,12863,0,31,8291,1402,0,0,820,509,208,0,828,0,13,26,4888,1531,0,3853,0,984,827,113,0,47,0,0,5947,430,0,926,0,11062,427,0,166,324,43,144,1757,0,463,0,221,0,0,5926,3120,201,7368,490,357,523,1341,272,977,1043,97,1111,1723,0,428,2800,320,3248,0,1891,460,163,1213,16112,0,3798,0,0,29894,3616,6503,0,0,209,0,0,57,0,0,0,1890,1177,0,1477,0,2529
589,0,894,736,0,383,2630,326,1776,15,187,0,154,984,1784,1142,79,0,26716,0,2951,0,456,0,29,892,0,0,0,216,150,0,0,170,148,0,1874,705,743,81,0,10,17,2119,0,558,204,0,1528,341,15529,1739,0,0,24860,33,10837,0,0,113,243,0,0,0,135,302,296,639,2150,0,20,1148,840,0,97,71,694,15,0,464,0,0,1291,0,2790,78,0,2,59240,1572,0,0,0,1192,15975,0,0,1395,73,10409,0,139,31,0,0,686,111,208,0,95,27989
590,0,211,6058,0,621,0,1330,0,0,4756,0,6927,1603,575,28407,73,299,732,0,0,0,643,0,359,944,1289,0,0,555,361,0,0,209,0,1637,0,1201,7036,5743,114,45,10,98,382,275,48,0,41,467,1879,0,0,2907,721,122,213,0,0,4612,313,0,57,0,18,117,3041,10711,2202,53,155,1108,4445,0,5153,228,1799,706,58,607,218,0,249,0,0,147,2703,566,40340,0,0,0,0,596,3439,237,0,1117,0,0,0,184,705,0,0,31,1366,1863,73,506,9806
591,0,312,7823,0,3691,0,957,0,0,0,0,32,0,679,14709,62,0,33905,0,20,4246,1670,28,622,0,0,0,0,1203,3008,115,8,368,0,0,31302,402,940,2765,62,392,7,302,1623,6501,354,0,372,1147,1508,212,0,0,1033,0,155,235,0,168,390,101,0,0,1587,633,310,22808,11150,0,573,1395,520,0,1115,0,477,181,107,1577,0,0,4142,276,0,339,15,24,37718,0,649,0,0,1986,4979,939,0,16787,0,0,0,35,307,432,0,0,185,500,513,13,63159
592,401,110,806,0,372,230,258,1195,0,856,566,212,0,137,278,283,0,26526,0,0,0,242,0,0,980,0,36,0,3520,3920,0,0,209,0,7559,0,835,1187,501,127,0,0,0,7938,95,0,0,241,395,15731,930,0,502,6847,9,4136,3172,0,138,199,0,0,0,0,447,553,1448,6243,0,0,1487,3169,0,115,62,1360,0,384,984,0,78,2777,0,0,408,125,42,16692,0,0,0,0,1079,36098,0,0,13504,23,3454,0,188,390,0,0,519,153,95,0,426,55511
593,3037,0,6428,0,2286,0,3749,0,0,176,0,108,0,67,7040,77,434,34839,0,0,0,2263,0,134,0,0,0,0,1467,4743,0,0,893,1557,0,13776,0,577,869,82,0,66,82,371,2823,0,0,0,351,15111,227,0,142,882,0,229,110,0,126,0,0,0,0,0,781,305,9374,24315,0,752,1119,479,734,838,25,8911,0,0,0,304,0,7832,0,44,183,148,159,34684,0,246,0,3571,0,4434,0,0,3349,364,0,0,206,481,0,0,0,2983,0,0,352,94826
594,1167,28,2059,0,108,0,0,74,0,1334,28,56,0,334,6611,353,6062,7671,0,86,2884,995,0,1068,1409,765,0,0,3629,712,77,0,111,6652,560,0,588,1616,2340,30,0,0,25,0,764,0,0,3116,1404,9790,186,0,471,842,175,114,2069,0,0,0,1313,0,0,5045,5703,169,6047,6608,0,0,686,310,445,1055,40,0,557,0,284,968,1723,2489,0,4940,219,148,1073,20419,139,1046,0,0,4751,2099,7577,0,0,228,12436,0,131,312,0,0,1018,3687,233,4699,0,3346
595,0,0,0,0,0,0,470,3602,0,16071,0,6203,4390,0,2794,17,0,1965,0,2975,0,326,0,223,1508,1439,189,0,179,573,162,0,119,3980,0,0,458,2854,1976,582,16,0,0,0,600,0,0,667,0,1416,0,0,6745,777,170,172,4922,0,0,0,597,0,0,241,988,1624,11357,0,0,227,389,9268,0,0,382,103,2294,0,291,761,1520,422,0,11237,269,5386,8315,6478,0,224,0,0,8324,1084,856,110,3052,34,0,0,0,537,0,0,0,14104,5539,213,0,2332
596,0,29,607,0,17,0,0,0,111,0,400,112,0,0,839,84,65,34101,0,3381,455,407,284,0,0,264,0,0,1334,0,110,157,790,0,0,1730,167,802,0,146,0,0,3908,5713,266,0,0,20252,444,17556,0,0,51,6828,0,1629,43623,0,94,0,4538,0,0,3234,4512,1426,638,389,53,0,870,172,0,0,530,90,393,0,892,301,707,0,0,53175,228,589,474,3169,0,14021,0,0,45808,23190,13392,0,0,0,0,0,277,550,228,0,2387,2231,0,775,0,5883
597,0,0,60,0,0,0,0,0,0,3623,0,59,1688,0,820,0,16,43857,0,5986,128,250,0,215,1589,776,0,0,1617,0,45,0,787,145,2848,0,336,1462,0,166,35,35,0,0,0,647,0,13653,337,23599,0,0,85,2751,249,4709,22482,0,151,344,2982,0,0,4818,4199,710,987,0,0,18,599,2501,0,0,149,257,117,0,1095,1335,2861,5471,0,24008,105,946,494,3327,0,5133,0,0,13751,14003,4864,0,5255,0,0,0,0,82,42,0,0,492,0,15894,47,6492
598,11755,0,6665,0,1429,160,728,0,0,6914,954,6978,0,64,10526,44,0,2031,0,0,0,144,0,87,223,0,0,0,1018,568,0,0,10,2451,139,552,2087,8093,475,220,23,4,202,139,95,17,1055,0,0,2250,6136,0,1307,67,136,284,559,0,5613,927,0,0,0,96,179,2988,18189,976,60,0,639,5236,0,1919,0,5836,1851,0,588,106,0,355,0,1779,343,1319,2839,120029,0,7,0,0,1717,2410,290,0,1389,111,0,0,204,581,0,0,0,1156,0,0,898,7287
599,0,64,79,0,15,0,34,0,0,1870,264,5,1548,133,595,112,93,20676,0,0,0,822,0,43,2564,0,0,0,638,0,85,0,291,0,1593,0,41,871,493,81,0,9,0,1392,58,663,0,7667,0,17498,0,0,0,2509,0,5971,36327,0,108,0,867,0,0,17904,7038,1307,781,423,0,0,948,2874,0,57,1007,0,1507,0,1054,1715,1626,2586,0,69214,109,967,584,3418,0,1109,0,0,12100,21212,14395,0,6865,41,5816,37,246,192,0,0,1847,406,0,6858,222,10699
600,3032,26,587,0,32,0,208,1355,0,162,0,174,408,3428,871,42,30,19915,0,0,528,259,485,341,811,0,0,0,240,0,0,0,0,0,1062,0,700,1344,437,0,0,25,2349,610,305,539,0,0,411,17261,0,0,342,7514,113,2462,479,0,214,175,0,0,0,905,0,474,856,2751,10,0,1440,2051,0,304,0,1000,32,241,639,0,35,1128,0,4722,4,0,4,22643,17287,0,0,0,4212,30660,1919,0,6866,5,3063,34,759,114,0,0,0,79,0,0,128,81810
601,9093,558,672,0,682,406,81,2412,0,9099,0,1571,0,632,10547,70,0,307,0,10342,3632,554,20,421,2892,0,0,11,0,216,500,103,556,0,0,608,423,2339,0,736,8,0,0,0,215,0,600,1271,0,4310,0,0,627,224,311,344,1801,0,4570,0,449,0,0,261,740,6541,17099,1369,0,158,263,9834,2908,4656,198,0,5092,106,201,845,0,232,133,6437,576,2713,10198,34955,0,0,0,0,19780,2869,1490,0,4195,69,0,0,0,1277,889,0,105,1047,0,43,0,586
602,0,459,4268,0,2268,300,905,4775,0,1372,108,5515,0,0,22628,51,493,1194,0,1736,200,286,0,0,0,0,0,0,361,24,0,0,0,1171,0,834,90,5489,0,271,0,0,304,0,1151,0,0,0,83,1975,18466,0,1164,258,61,657,0,0,3780,0,0,0,0,94,65,6083,7084,5777,0,486,1096,6287,0,3048,0,5085,90,0,309,560,0,409,0,578,207,3344,250,79834,70,0,0,0,1744,2725,370,0,1245,2,0,0,167,1418,0,0,0,1288,5586,0,4993,6227
603,0,217,0,552,0,0,0,1785,2,366,192,92,5233,0,17940,346,2948,32883,0,105,2714,491,6,331,0,1246,0,0,520,0,325,0,6709,0,0,0,0,1783,301,125,700,18,350,267,786,0,0,1291,2888,8025,0,0,432,659,4,294,1984,0,71,95,662,0,0,957,1705,741,18546,1330,45,0,2920,518,0,1248,48,1323,897,0,2318,0,449,5774,0,539,675,150,368,4044,0,103,0,0,1107,4200,5532,0,9671,106,595,0,0,345,169,0,194,1007,155,374,40,2489
604,0,3787,10529,0,4880,0,693,1427,29,1475,1252,6349,0,1122,780,19,0,354,0,0,872,118,0,0,0,0,0,0,495,679,0,0,0,0,0,0,1735,3586,0,42,0,5,168,580,380,0,0,602,0,3921,6703,0,0,1041,0,33,511,0,4488,0,0,0,0,0,122,3053,6341,7240,0,0,501,1550,0,2437,0,452,0,0,235,85,0,1241,0,0,162,6085,791,93427,0,0,0,0,0,1906,196,0,267,0,0,0,173,656,0,0,66,991,0,28,0,8657
605,0,759,4633,0,1296,0,164,3252,0,0,0,4654,0,498,3031,36,270,1990,0,0,0,207,0,0,0,0,0,0,354,935,0,23,157,2817,0,0,1527,3787,1254,151,30,32,303,0,951,0,0,278,0,2016,0,0,0,618,108,251,335,0,1672,345,0,0,0,124,160,2946,15968,754,0,0,468,6842,0,458,0,2335,1929,30,354,0,214,122,25,4671,243,2636,0,94338,266,0,0,0,0,2207,69,0,1508,34,232,0,197,822,0,0,0,2633,5021,0,0,13321
606,2756,774,18797,0,794,0,114,3439,0,1484,0,14146,1037,313,1339,0,0,2870,0,1890,726,92,0,0,0,2185,0,5,791,840,0,0,256,0,86,0,2677,5137,914,135,16,0,113,277,506,0,0,54,1171,2600,5922,0,0,1499,0,151,45,0,2442,1430,0,0,0,47,191,6313,10966,5318,41,730,1103,5153,0,625,0,4806,3418,250,642,0,0,128,0,0,294,2356,748,18899,0,0,0,0,1994,1803,105,0,1049,151,0,82,275,1015,0,0,56,0,3421,0,3050,9764
607,142,354,4802,770,2086,1730,471,840,93,672,218,56,5768,269,3251,19,4707,14699,0,128,874,844,0,0,0,0,0,0,1633,665,0,0,644,445,0,22562,1024,1515,2316,53,0,11,225,0,3836,2107,498,316,0,7873,277,0,118,1080,43,55,134,0,312,94,0,0,0,488,182,82,8773,8054,28,1064,983,277,400,415,9,2011,72,325,256,240,0,2030,0,515,64,38,97,71747,0,0,0,306,0,3120,797,0,2787,166,0,0,37,309,366,0,0,119,482,227,139,114614
608,0,70,8068,0,4425,0,6279,1604,0,470,6,116,459,158,4683,138,2803,25979,0,0,1698,1500,0,1740,0,0,0,0,2332,0,0,59,534,1683,0,0,697,2474,2853,58,0,50,89,766,5068,0,1797,787,0,15601,0,0,0,1600,74,129,0,0,242,0,0,0,0,0,66,379,12162,18522,0,0,286,404,0,884,11,5205,117,156,595,0,0,10546,0,346,95,76,206,30463,0,0,0,0,0,5086,1613,0,0,68,5467,711,88,429,0,0,235,1214,960,0,190,58272
609,0,0,640,0,345,4621,0,0,0,722,57,152,6106,0,15753,229,2093,74245,0,0,255,152,0,1235,1950,0,0,0,1749,522,117,25,591,0,0,0,99,2227,1223,15,0,85,496,1113,1551,1369,0,2208,1550,11923,0,0,536,293,0,296,302,0,163,0,79,0,0,4445,1870,262,17521,2456,0,0,2860,363,0,1092,17,0,1340,0,1965,691,203,11558,0,903,516,104,128,5733,0,837,385,0,842,4435,14911,379,1304,182,0,0,0,205,105,0,0,2385,245,2512,29,0
610,0,850,11010,0,1221,73,408,1130,0,1390,0,7711,760,378,6198,11,196,1748,0,1484,3102,380,0,0,0,236,0,0,1082,0,0,0,57,11,8002,12005,825,3858,1518,43,11,0,0,682,437,0,0,180,0,1348,6625,0,648,1185,0,763,0,0,1050,0,0,11,0,13,0,2232,2667,1989,22,88,816,3677,0,3163,57,4062,2215,221,135,0,224,118,0,1772,72,10016,2110,91669,429,0,0,0,0,1045,161,0,937,103,265,0,229,453,609,0,0,5903,75,0,0,11239
611,0,47,1251,0,746,251,0,3038,0,0,0,170,3588,812,653,276,69,0,0,6439,310,341,0,0,0,0,243,49,733,5260,0,0,201,538,0,0,438,991,0,13,0,8,2956,1336,184,0,0,2797,0,20657,1247,0,234,6413,26,6539,8717,0,249,309,2564,0,0,856,1536,1841,889,10170,56,0,288,3866,0,420,249,560,236,20,99,88,0,928,0,2871,0,0,102,34352,0,0,0,0,733,32107,4272,0,6536,15,0,0,236,322,463,0,0,232,0,0,0,50265
612,300,0,4860,0,0,0,0,0,0,119,106,64,6436,0,3091,148,468,38012,0,0,0,245,0,464,1716,870,0,0,3724,454,138,0,0,0,0,0,1174,2372,0,57,0,18,5,2741,0,449,0,2291,0,27139,0,0,0,501,0,1130,306,0,401,0,243,0,0,2686,3158,241,29693,1489,238,2154,1716,187,0,782,0,0,701,0,261,291,283,16738,0,1120,1114,158,483,10818,0,1260,0,0,8314,3603,837,243,0,0,7975,0,340,125,268,0,1229,2145,654,4098,0,6521
613,432,21,233,23,276,0,291,882,0,3019,272,174,0,911,869,148,14,19603,18,1538,330,383,0,582,608,227,0,128,2629,1023,0,0,47,166,3686,9580,880,1487,536,28,16,31,617,0,205,0,0,2127,0,25949,0,0,169,4553,160,5018,2648,0,41,0,0,1873,0,288,309,486,488,3109,66,3,1841,1533,0,175,40,668,128,0,387,170,149,3566,0,5030,113,466,32,26938,2669,932,0,0,0,24826,1221,0,8701,29,7382,0,173,70,0,0,177,0,0,761,38,71130
614,984,141,1541,0,95,0,581,2040,0,665,261,85,0,190,805,168,0,12489,0,0,668,895,0,0,176,93,0,0,3323,5742,13,121,187,0,1093,316,145,312,0,38,0,10,1900,4201,730,2550,0,2836,0,24979,1537,0,0,9840,0,7345,4906,0,101,0,1428,0,0,0,144,278,288,970,13,8,429,2372,0,119,0,596,153,332,224,0,825,2855,0,3343,163,177,79,13448,2464,4464,0,146,0,23241,4527,11,5134,0,0,0,0,180,169,0,991,656,0,0,82,96305
615,562,0,684,0,417,107,135,0,0,424,0,66,0,585,996,91,129,47679,0,0,932,41,0,2097,2882,372,0,68,706,1563,0,204,27,0,10364,468,523,1320,0,28,25,36,319,2517,544,0,0,736,460,13724,0,0,500,17660,151,650,11108,0,153,676,0,0,0,0,371,1121,613,5327,58,36,623,4452,0,132,0,1391,243,558,629,318,434,6264,0,0,205,835,125,5924,0,0,0,196,0,23714,0,11,4640,0,0,113,0,315,0,0,963,532,0,329,19,37977
616,5557,184,593,0,0,0,798,0,0,7438,0,6292,0,0,23756,96,268,1146,0,599,0,277,0,0,490,3786,20,0,937,0,109,0,162,0,496,0,384,9126,2956,0,0,0,0,76,144,124,0,2942,0,712,0,0,0,711,171,651,1289,0,1199,0,425,0,0,287,256,3100,18571,0,0,0,1113,8684,0,1695,441,1892,7224,0,240,724,1761,472,0,11000,300,8453,8077,24310,0,177,0,0,6818,1951,371,19,457,27,719,332,0,621,190,16,283,11326,0,398,1206,931
617,0,269,909,0,235,407,727,4872,0,1273,0,52,1524,760,309,0,135,28026,0,0,0,419,0,102,225,51,0,0,3206,2857,66,0,0,0,4681,0,46,375,72,7,0,0,1971,2163,688,1521,0,863,139,15678,0,0,0,14897,21,2013,1757,0,0,0,1521,0,0,1206,423,300,226,1499,0,20,76,0,0,26,0,1024,73,1363,312,204,33,8933,2206,2777,132,1186,18,30159,18033,1096,0,0,0,21971,263,0,6938,0,0,0,632,396,0,0,1417,344,0,414,229,94198
618,0,20,57,0,11,264,0,2626,0,497,0,90,2932,1197,1021,120,64,17289,0,0,0,243,0,0,1297,724,0,0,1911,87,0,0,48,96,0,0,766,1735,144,100,3,13,4357,904,76,1682,0,8906,0,29578,0,0,62,3879,109,8449,27250,0,250,0,4588,0,38,8075,5670,1731,754,0,31,16,1885,2063,0,0,0,125,204,0,899,1739,512,3353,0,32085,57,616,431,2094,0,6781,0,0,23301,10521,5142,27,11807,67,0,0,1056,184,0,0,7238,389,0,11941,0,5893
619,407,0,5828,0,1829,0,1088,0,0,0,25,45,4206,0,4547,45,0,10255,0,84,765,960,0,848,0,0,0,0,1475,0,98,0,286,0,0,0,426,1061,3093,29,0,2,27,0,2827,267,655,122,0,16854,0,0,647,744,0,334,249,0,231,354,0,0,0,480,867,0,7909,4102,107,1268,194,495,0,0,61,2055,506,540,219,147,27,4023,0,0,468,0,159,12035,92,0,0,0,1038,3288,0,0,2838,24,15980,0,0,101,0,0,0,0,811,0,49,197803
620,0,0,3757,0,366,2565,2775,0,0,379,0,29,1278,185,9568,349,5502,20781,0,114,5139,1316,0,785,0,1756,0,51,2561,0,0,0,2003,0,0,0,104,754,1687,16,0,0,0,4744,8537,0,0,1912,1215,25593,0,0,76,84,0,332,1669,0,114,0,0,0,0,3519,2870,427,21366,0,0,0,2064,198,0,337,22,0,87,0,359,0,288,5335,0,844,454,60,524,3037,0,1672,0,0,0,1896,4110,56,0,0,0,0,0,188,0,0,1505,2097,0,9227,0,15016
621,0,153,1987,0,446,0,0,0,0,59,6,32,0,336,4392,72,0,16490,0,140,334,701,0,84,167,0,877,0,248,658,24,0,1224,0,0,8565,30,263,1044,3,4,11,113,1029,2175,404,403,300,0,5652,251,0,0,364,0,131,139,0,161,0,473,0,0,280,512,78,6696,4585,10,266,551,198,35,787,15,4590,284,81,175,0,75,5001,0,21,105,24,20,16150,202,0,0,0,1037,1623,284,0,701,85,1309,437,15,393,33,0,0,0,146,0,22,254040
622,807,101,3232,835,0,0,1838,0,0,813,29,97,0,41,5360,102,5044,29335,0,143,0,1182,0,772,0,263,2142,43,5795,0,40,0,1198,0,1446,3036,358,3258,222,23,0,13,90,0,889,0,0,1335,0,12791,0,0,0,60,55,211,1542,0,674,0,871,0,0,1442,3510,277,15148,3812,0,1259,1434,349,0,100,58,177,488,0,208,856,288,13506,0,1536,353,69,373,29752,0,858,0,0,1151,3357,7396,0,13901,283,0,262,56,812,0,0,2009,4035,404,6313,0,6788
623,0,681,4990,56,978,8133,116,1494,0,735,500,5411,1961,470,8623,17,449,866,0,406,0,32,0,287,0,0,0,6,1001,355,0,0,0,2569,0,1737,812,5587,849,26,0,2,65,0,368,0,114,189,0,1090,1810,0,0,967,0,204,8,0,2101,1755,0,0,0,0,12,658,6300,2078,4,0,961,3931,0,1182,0,2343,620,352,447,0,170,105,0,532,342,1680,79,33566,85,18,0,61,1377,1499,0,0,543,54,0,0,61,122,0,0,17,0,0,0,0,26479
624,0,191,4087,0,895,0,2915,1372,0,159,67,268,1202,0,9893,169,2038,3997,0,0,0,136,0,330,0,1018,0,0,1320,2553,0,4,818,2071,0,0,85,1027,2769,53,118,0,27,0,5793,1079,0,0,0,11876,0,0,339,575,0,377,197,0,160,515,0,0,0,246,1098,158,16707,7378,89,0,756,52,1852,1844,13,1896,0,196,129,7,80,4938,287,129,455,162,76,42382,0,62,0,0,0,4444,680,0,2382,35,0,0,139,55,0,0,0,0,0,0,23,139345
625,4949,130,20624,0,626,0,416,2948,0,146,1792,3029,1401,1930,7226,36,597,959,0,0,2077,50,0,360,0,0,0,0,682,240,160,0,986,459,893,1675,566,2452,0,188,16,8,31,0,932,0,0,184,263,1026,1596,0,0,1409,233,140,129,0,2045,2146,0,0,0,21,79,988,7715,3719,0,188,1242,2523,0,1799,0,6602,1101,119,317,46,0,316,0,4840,98,2948,2093,86312,0,0,0,0,0,1304,448,0,575,0,0,0,371,226,0,0,0,0,1478,0,1473,17444
626,1924,1147,13140,0,1705,0,449,1169,0,3136,0,4962,0,0,7226,28,0,1250,0,1529,6428,0,0,0,1449,2782,0,0,159,833,0,0,189,0,5286,392,671,3913,0,56,0,0,512,0,529,0,1034,0,266,1973,0,0,0,228,30,146,531,0,290,425,0,0,0,14,270,207,1961,1890,0,775,286,2950,794,3372,122,4596,0,460,186,0,521,334,43,1238,49,6702,564,59836,246,0,105,326,2069,1902,0,3,474,0,0,247,177,866,789,0,0,389,953,45,8025,24031
627,1778,25,11567,4,1210,561,521,1084,0,3488,500,4428,10596,829,5212,145,1085,799,0,362,1187,203,0,991,0,63,0,0,1165,216,368,0,124,2244,2945,6988,2147,3010,1692,19,0,0,203,74,437,0,219,218,0,281,0,0,353,1060,0,119,363,0,2501,0,161,96,0,62,130,1111,5771,1882,0,413,342,1629,631,1191,147,1685,1991,429,272,80,242,66,31,2252,258,4576,350,72929,456,14,0,0,4776,1435,0,0,461,0,0,46,97,858,674,0,4,0,909,40,0,17524
628,0,86,390,0,92,25,193,0,0,2371,0,17,0,0,1573,224,80,27965,0,0,2001,263,0,256,2623,168,0,0,3287,887,154,0,176,469,0,0,0,1152,264,116,61,0,5106,11590,0,0,0,2072,0,15114,2179,0,578,2783,0,23507,30257,0,170,0,0,0,0,3843,2984,3914,744,65,29,10,1645,2519,0,0,664,132,415,0,150,139,470,5836,0,21560,286,309,201,4619,0,3848,0,0,0,43023,2621,0,10896,67,0,0,701,17,53,0,3835,824,0,8744,197,6920
629,0,480,0,20,146,0,0,0,77,2326,0,7455,3376,494,12407,43,303,606,0,2067,1298,301,0,109,389,0,0,0,1425,201,182,11,827,2351,0,0,3113,8341,0,82,16,40,0,127,36,0,0,1175,0,2274,1652,0,0,321,527,691,2782,0,1359,0,172,0,0,450,503,897,16950,0,0,779,293,4544,0,1519,844,0,9673,0,206,887,3091,525,0,6552,141,3650,7644,6073,0,159,0,0,1641,3143,170,0,2598,34,1979,0,202,1085,0,0,123,15127,0,274,0,1213
630,0,261,5317,0,2385,0,296,4144,0,2084,671,1123,0,273,7283,73,122,369,0,454,767,307,0,0,0,294,19,0,27,350,0,0,239,0,0,8890,256,2355,740,70,0,10,0,309,451,0,0,150,0,255,0,0,0,1160,455,73,258,0,880,0,298,0,0,0,10,550,5565,1849,0,0,695,2027,467,799,152,2316,2769,1018,206,0,314,127,0,2051,34,1599,323,77500,60,0,0,0,696,1037,38,0,794,14,0,0,0,1103,0,0,0,0,1908,0,1883,29130
631,0,366,646,0,154,26,92,0,0,1885,0,44,803,2386,610,73,0,6964,0,3063,0,272,0,165,1032,0,0,0,0,5436,0,0,65,33,0,20768,124,946,676,116,17,27,255,768,387,0,0,343,0,9117,1238,0,238,4244,0,3268,5932,0,83,169,224,0,0,501,1592,604,873,1731,0,11,682,2540,0,203,146,875,51,0,110,0,0,3673,1632,2615,197,886,72,21071,4376,771,0,0,0,20886,2186,0,0,27,0,0,13,80,0,0,0,0,99,0,64,109778
632,0,25,3087,0,915,295,1635,0,0,1247,0,58,0,77,15029,45,9078,56984,0,0,0,0,0,582,0,343,0,0,2648,0,0,34,1180,1171,159,6290,0,2514,0,80,263,0,134,0,404,1586,2457,1417,0,21535,79,0,0,279,51,90,654,0,148,0,110,0,0,743,1473,66,39376,7049,0,1871,0,265,642,265,172,0,905,0,565,0,950,12728,0,238,100,0,1412,6803,0,262,0,0,4598,5945,270,0,13864,78,0,0,554,879,0,0,1455,1758,0,4635,0,0
633,2713,374,4513,97,2139,0,0,8665,0,172,0,3467,3386,69,2396,24,346,300,16,1545,0,26,63,40,0,0,0,0,214,57,80,0,17,0,0,11120,3224,3657,492,39,0,0,47,50,898,0,0,0,0,1205,0,0,0,2089,133,259,44,0,3056,0,53,0,0,72,69,3620,6150,1360,0,0,146,3745,0,436,18,7577,0,443,379,68,0,244,230,3055,104,578,61,94427,0,20,0,0,0,1259,307,20,1387,0,410,0,144,224,0,0,0,0,0,13,324,20194
634,0,0,99,0,0,0,119,508,0,2357,0,167,701,1015,610,267,25,33931,0,4160,955,180,0,0,0,0,756,0,1220,248,116,58,528,108,0,419,87,1271,0,83,6,5,615,0,35,0,1145,10598,0,16991,5528,0,128,4746,247,2758,25282,0,59,147,1099,0,0,9786,3771,1808,295,2423,38,6,587,3852,0,0,1833,0,864,0,1411,2694,387,8243,1487,28720,285,282,267,3678,0,3624,0,0,10895,27122,16218,0,665,23,0,26,686,70,445,0,157,2006,277,10785,58,0
635,0,59,241,0,66,0,0,405,0,336,65,82,6478,0,7166,0,1493,31125,0,54,3552,1609,0,732,6218,1077,0,0,2277,0,0,0,7069,3230,0,0,916,480,4195,162,0,36,191,1743,2146,1839,0,1914,310,13035,0,1159,0,216,0,317,980,0,139,0,0,0,0,2248,1805,321,11793,3809,144,0,2385,282,0,0,0,0,596,11,1251,731,921,13672,0,1672,938,0,222,26653,0,965,0,0,7593,4593,2040,528,2539,0,0,0,380,456,285,0,2312,5554,0,9090,0,7511
636,0,36,160,0,263,0,188,106,0,534,0,73,197,216,548,54,29,17813,0,0,84,377,0,66,498,64,0,0,1373,3933,33,198,18,106,635,381,223,545,165,0,3,13,0,614,426,521,0,2697,150,9069,1170,0,0,10917,0,5431,788,0,53,180,0,0,0,575,548,231,723,2654,0,2,502,1328,0,54,33,736,0,0,380,0,15,1818,134,3245,107,738,19,44035,1588,376,0,0,1765,17953,773,0,1915,11,0,0,304,31,0,0,285,47,257,0,168,126953
637,1004,138,7919,0,1009,0,0,250,0,217,0,149,0,332,769,40,0,18324,0,172,0,851,0,739,762,1004,4194,0,3631,1689,0,0,253,291,230,7378,450,777,0,17,0,13,0,293,7211,0,0,0,0,14771,0,0,0,869,73,119,233,0,174,0,116,0,0,443,202,114,4353,16358,93,191,315,423,0,787,0,7625,284,0,740,0,210,8764,0,47,161,0,116,48732,0,180,0,0,1685,1757,4393,0,949,121,3236,0,253,179,0,0,0,58,69,0,0,172030
638,210,96,358,13,173,0,253,401,0,1070,435,62,0,112,203,234,0,15349,0,0,0,200,97,284,0,0,19,0,1178,2321,0,0,101,503,1264,542,233,364,0,10,0,0,0,2929,523,820,0,0,620,12067,1257,0,88,7053,0,4272,6421,0,132,0,3523,0,0,4904,1257,1125,821,3648,0,0,835,3527,0,636,173,1155,234,238,541,0,0,2130,0,0,181,342,103,8502,0,2329,0,0,0,21435,4357,14,0,22,0,327,91,412,0,0,2383,171,0,0,52,133292
639,0,374,13832,36,1141,209,394,857,0,0,225,4714,442,2787,28764,64,286,321,0,1035,2205,78,0,0,0,0,0,0,866,372,0,15,414,599,6256,0,1228,5950,4246,88,34,0,0,0,1020,38,0,0,194,1559,0,0,1661,1177,280,43,143,0,1643,1107,0,0,0,53,92,1055,11879,2005,0,0,1236,3258,0,0,487,2422,2199,307,15,0,345,204,0,3146,503,3561,2674,89808,0,0,0,0,0,1859,72,0,2375,73,0,0,93,188,0,0,0,4101,3561,0,2284,11395
