,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110
607,3093,8823,4983,30,1680,0,0,3359,85,0,0,372,259,0,0,321,895,0,13521,2030,0,1799,0,0,0,254,25,459,427,40,0,895,457,1075,0,33348,3535,24221,0,0,8650,0,869,554,21292,0,0,2563,98,0,0,0,0,2700,11,125,3898,804,5,0,0,5717,13,385,663,24647,0,0,584,0,0,2651,5711,2044,498,0,48658,35459,773,2392,8638,594,438,1019,27,2481,0,26244,0,0,3807,0,54,11397,0,2401,15,272,1699,334,0,1973,99,0,632,0,320,0,2309,18
608,258,1754,2829,0,9496,136,1144,2969,245,134,366,9608,1962,0,675,3470,2108,57,1291,2063,0,2544,0,294,0,32,204,2381,42,0,0,1236,33,2437,169,0,3161,40223,0,167,19003,10,177,3068,1321,0,0,458,11,8952,0,77,3002,430,1046,91,3027,381,10449,0,519,2645,787,207,901,8064,0,0,1767,0,0,18807,767,0,0,0,4939,706,3809,4608,1087,3883,0,380,890,570,0,0,0,0,516,26810,456,2223,5,390,88,9543,0,42,0,816,0,0,411,0,36,0,40,0
609,931,2234,2016,536,35522,6,334,6062,326,0,456,11647,2790,0,0,1018,30,0,2639,4168,4412,4211,0,24,8,0,397,9510,0,0,0,1827,114,2541,93,6800,1280,379,0,0,10200,0,388,3685,3137,0,0,708,0,0,0,0,1063,2424,0,15,0,809,0,0,614,282,67,629,463,1231,0,757,957,27,0,5128,4431,0,0,0,9461,1046,49,2678,316,6755,0,1432,329,4888,0,5481,0,0,0,0,3768,1127,0,298,30,3170,0,12,204,2250,615,0,1970,0,150,0,499,0
610,3034,130,37,0,16577,19,349,76,2168,64,599,6747,0,0,83,628,28904,3,1061,472,0,853,24,1299,1354,10,141,543,70,0,0,427,5608,0,684,4725,1225,5851,0,147,22291,565,290,3915,449,67,0,1833,593,11829,0,71,778,145,4434,1275,146,41,664,22,413,5307,43,1592,13139,6013,0,0,164,163,321,4174,111,0,0,0,8394,2097,1233,656,412,837,9,355,1165,3447,0,304,31,0,605,3845,173,14026,0,1690,623,25264,71,208,745,561,412,174,4,0,2291,0,86,232
611,242,6787,3482,54,35368,0,396,5737,349,0,0,8063,0,0,0,1642,102,0,2165,2691,0,5739,227,0,14,500,522,1939,233,1187,0,3903,27,700,88,2445,2225,14525,648,1276,5092,7,0,266,3685,0,0,275,116,1159,0,43,3402,651,368,0,2370,3779,2451,0,542,280,135,771,789,2356,0,0,562,0,4,5055,1825,131,0,0,11658,1629,431,1784,374,5037,0,92,287,1255,0,5565,68,0,337,0,3555,2607,0,462,0,978,653,24,211,1507,0,0,2590,0,304,0,382,5497
612,5696,337,258,79,20443,20,315,88,1967,0,183,20221,20611,0,946,366,15409,117,351,1118,0,4224,0,283,0,8,25,0,139,0,0,348,2784,16,1580,9674,3388,5583,0,0,21169,2753,479,2841,0,17,3079,1201,489,24696,0,0,104,1452,3490,2791,61,37,0,0,184,7482,8,3581,15197,5069,0,0,78,0,54,5091,114,0,0,0,8907,5752,161,414,478,2249,0,275,1886,2762,0,589,242,0,0,2278,0,24453,0,6487,0,29045,0,149,360,2049,1188,150,6,0,1078,0,314,16
613,507,1201,624,378,8607,22,454,3827,384,0,2065,5692,720,0,101,3692,564,0,0,1211,0,1978,0,1,16,119,171,353,21,0,0,844,5,84,285,178,1163,162530,0,0,18893,11,63,6424,0,0,5733,480,22,16343,0,0,2287,793,2451,97,2796,562,0,0,297,3051,13,486,125,1903,0,0,1244,24,505,11694,415,12,0,0,10063,274,3416,795,520,3218,0,744,1133,302,0,392,562,0,317,25350,75,1739,0,382,0,12415,7,15,0,508,1141,263,1304,0,23,0,10,1219
614,453,2904,894,1496,28503,86,0,10586,101,0,686,12576,9144,0,0,807,66,0,3571,3511,3720,6630,0,0,9,509,299,2762,0,2913,0,2768,39,1233,68,1692,2384,13167,1690,214,0,13,0,2977,2952,57,0,281,24,0,0,0,1032,1402,767,0,11616,5218,1002,350,0,738,0,658,866,896,0,0,1159,0,0,852,2162,86,0,0,10696,610,0,4293,341,11816,0,1199,0,9615,0,3915,0,0,1185,10273,2261,2507,0,851,85,9519,287,0,89,394,623,0,934,59,107,0,370,1429
615,7119,1276,111,31,31302,86,406,468,1756,1,225,795,6797,0,528,1498,18554,282,3026,636,0,1469,0,247,224,19,64,1166,0,0,0,925,256,66,40,5541,1609,3681,428,0,15841,811,256,2464,608,0,0,2314,2091,5849,0,28,178,2472,4153,1099,415,0,960,0,0,5237,33,2838,13105,3123,54,0,174,0,117,3232,288,0,0,0,3431,3510,1354,253,565,4783,29,2188,1420,1650,0,789,31,12,1675,3148,0,25157,570,6329,2319,19675,465,47,793,1899,3225,137,9,0,3306,0,720,1112
616,397,2469,90,553,28247,112,0,10129,290,127,263,21042,0,1158,0,1065,96,0,1140,6253,3414,4763,0,155,21,663,337,8016,15,1021,0,3071,26,0,0,5546,1267,21298,1031,0,6736,0,395,2699,5137,0,0,1485,0,0,0,152,0,463,509,21,12599,6990,0,658,332,666,111,732,1114,710,0,0,2133,0,0,5767,2076,0,179,0,9152,706,61,3662,608,6242,0,245,249,5547,0,6929,0,0,338,0,387,2458,18,438,106,3202,0,16,300,325,0,1117,3530,1127,115,0,250,1345
617,324,3193,1544,0,34135,0,362,11634,421,0,1889,16681,0,0,0,175,764,0,231,5171,0,3666,0,62,0,123,319,24497,0,694,0,2503,69,0,0,1595,4482,3265,0,657,20015,0,0,1314,7088,0,4159,1111,16,0,0,0,2041,675,495,0,0,1165,1918,0,647,272,230,575,836,437,0,0,0,0,0,1645,4401,95,140,0,10034,995,346,6677,1981,4208,3106,71,544,0,0,9889,0,0,613,0,1416,758,12,278,64,2567,95,0,0,1423,0,0,6979,78,28,0,233,3911
618,619,1582,1777,111,20540,63,80,13598,327,0,0,16840,49851,0,24,751,141,0,441,7185,0,5309,0,16,84,360,461,5938,188,1217,4828,3391,0,5069,0,3049,0,14930,0,0,17011,0,31,356,0,0,0,619,0,3503,0,0,0,1023,436,15,10301,275,0,0,1019,877,0,540,731,2355,0,817,4011,0,137,6646,3017,0,0,0,9244,1075,43,1423,423,3937,336,173,35,1799,0,7891,0,0,1401,0,3427,2107,61,407,251,4616,111,39,122,255,38,799,826,0,127,0,435,182
619,860,5969,7567,0,23904,0,1284,11203,167,0,483,8504,0,0,53,1128,0,0,2322,5126,0,5992,0,59,0,91,450,7042,338,766,0,3860,80,0,0,929,407,19822,618,1290,16853,0,0,1832,8375,0,12755,774,0,0,36,0,0,841,0,24,0,5755,0,0,0,197,200,730,988,2914,0,0,0,0,0,5537,3184,188,48,0,4696,105,158,1529,213,14956,0,838,0,8706,0,3989,0,0,0,6399,1477,827,0,768,45,691,0,36,708,1890,925,0,2196,0,283,117,325,604
620,6554,930,0,176,23215,13,239,510,1543,0,0,5916,2443,0,312,551,10047,0,0,607,0,1245,46,212,1492,111,57,6091,166,0,37,759,3681,0,303,889,2740,4618,0,0,3372,754,0,2900,178,0,704,1911,540,0,108,0,0,0,907,2627,165,0,527,0,1351,7098,83,393,14313,3987,59,31,389,0,0,4216,764,7,0,0,12808,4793,293,2758,255,4944,0,1599,2632,0,0,290,359,0,316,5238,0,28618,0,3607,0,17191,0,708,0,1363,5922,166,18,0,4096,0,617,0
621,4832,1884,5157,25,1554,1505,13670,3508,77,3,289,885,1163,0,0,247,1541,0,7929,4036,0,1658,8091,43,0,779,34,3243,0,0,0,2217,119,4400,116,45630,2666,31549,91,58,2698,29,0,632,12818,0,1728,1594,99,3529,0,104,0,945,238,328,10174,2058,0,595,0,9863,9,898,498,11253,0,0,592,19,0,806,3272,633,0,77,23455,29841,1268,920,618,349,929,511,0,2705,0,21588,552,0,307,0,149,8850,267,871,0,186,1119,533,28,368,0,0,1752,0,1543,0,874,0
622,273,2262,1663,394,22834,0,772,8321,418,28,549,10739,4975,0,166,2746,1391,99,2092,816,1483,290,0,30,63,34,188,11535,259,448,0,1135,60,0,625,601,924,133268,0,0,20324,46,180,11570,0,0,0,749,34,2685,0,0,716,404,1139,12,5819,1077,0,0,0,2291,60,271,784,5233,0,0,768,0,46,10370,229,0,102,0,7930,370,1824,1066,650,721,0,57,588,627,0,466,805,0,84,10427,0,827,19,549,35,10400,23,9,120,2021,1040,0,784,0,89,0,47,1088
623,962,4802,1227,1069,28524,0,156,8475,209,0,0,8978,0,0,0,1922,0,0,264,8396,0,1906,105,0,59,491,808,4688,0,1574,4986,4416,0,5382,76,1296,2537,11601,836,0,3516,0,466,427,8633,0,0,1291,11,6798,0,0,1327,0,403,31,6687,199,4636,749,315,568,0,183,725,3202,0,0,0,53,0,3435,1582,52,0,0,9886,782,0,1003,49,2174,5534,754,18,1781,0,4527,0,0,945,0,2436,3609,0,86,72,2524,170,15,187,808,0,0,4580,97,270,0,719,1371
624,5535,579,337,164,49434,98,384,293,2743,0,16,4375,0,0,238,956,4894,0,295,1178,0,1447,59,280,256,4,145,0,58,0,0,808,310,0,248,5760,2525,6014,0,156,21614,1022,131,1699,202,0,6208,5274,706,3726,0,33,0,3790,1809,1400,76,0,140,0,0,4515,18,1740,20182,5158,0,0,210,701,745,2690,433,13,0,0,11458,3103,178,852,421,2614,0,549,3026,3025,0,757,725,0,0,543,0,16236,0,8225,0,23251,0,116,245,1384,0,186,22,0,2389,0,319,824
625,11398,210,92,0,45020,0,15,414,2383,0,0,9505,2786,0,0,200,734,0,1078,4759,0,4367,0,198,0,91,758,2551,0,687,0,2326,4645,70,0,125774,2559,383,0,0,11147,87,132,1765,3000,0,0,4064,0,0,0,28,1722,265,159,257,238,16,107,0,417,704,19,2364,30735,1709,0,0,175,250,0,1096,160,14,0,0,11666,1671,12,929,303,3512,87,962,159,0,0,8235,0,0,685,0,147,40166,321,8906,1628,13044,4063,438,0,1265,0,0,29,0,16573,0,3073,503
626,2310,356,33,14,58003,59,770,397,1873,19,58,18939,0,0,23,329,0,0,1217,4228,0,7428,13,758,731,125,774,6383,0,0,180,2514,6539,487,0,101278,658,547,0,322,781,189,931,458,1670,0,2434,1673,1012,0,0,7,0,5386,659,1211,359,98,183,0,79,525,12,2561,20708,1417,88,0,39,0,0,1392,690,0,0,63,14518,2799,33,2549,360,4503,0,1113,502,0,61,7401,0,0,0,0,129,53056,0,11881,1497,17489,2976,0,762,799,0,0,93,93,8082,0,582,1391
627,117,1386,685,0,22057,128,67,10589,463,0,2093,7941,0,0,32,0,237,0,2004,7281,0,2456,0,201,44,142,811,14661,0,1573,0,6796,0,7067,71,3395,715,10747,584,265,10853,0,760,1837,2964,0,0,229,26,2655,0,47,0,353,1889,2,3179,6777,3096,0,220,326,0,865,435,1782,0,0,0,0,161,6202,3299,0,325,2,11309,425,112,3360,749,3615,0,27,414,0,0,10586,0,0,176,16213,794,1161,22,578,0,2062,112,4,147,318,0,0,2558,0,39,0,325,663
628,7557,1046,362,113,33387,76,0,108,797,0,143,5478,10847,0,0,0,454,0,2298,6012,0,7698,0,768,0,44,1588,3502,0,0,0,3244,10269,371,505,28693,1651,869,1797,0,2715,373,223,600,2794,12,0,573,0,0,0,140,0,796,0,0,0,37,0,140,152,254,47,1208,29066,748,0,0,178,0,0,1021,894,31,2460,0,15481,1838,160,2097,386,10393,0,1511,1289,1652,0,5214,246,0,782,0,325,67536,165,12237,0,5917,525,0,709,0,1749,0,70,0,14376,0,1744,1058
629,2855,4015,1313,20,937,5631,1546,1684,81,0,385,605,0,4,341,417,303,554,10197,6851,574,1802,0,1447,483,30,66,3621,0,81,0,2144,2195,1227,213,23712,387,0,0,0,10028,0,1398,763,14118,0,0,145,248,0,0,0,0,1181,86,305,16996,4718,0,0,5336,6776,12,1273,137,39022,0,0,0,0,0,4429,7214,2629,0,72,31197,24866,188,941,3632,799,0,810,911,6069,0,22039,0,0,293,0,0,5806,433,1183,0,265,2102,355,86,0,1143,303,1095,0,0,0,1424,234
630,7728,3957,1795,214,1132,1430,4738,896,122,2,58,337,2635,0,1903,199,13374,0,2294,1663,262,643,0,656,419,529,11,429,446,33,0,998,96,2303,482,2883,927,232084,0,0,10175,395,290,1165,1591,0,200,2000,632,3579,134,146,31,319,226,431,886,2104,275,0,2488,21220,32,627,521,68181,0,0,499,15,177,5100,1118,1517,0,0,17760,19126,14275,416,1576,585,201,647,486,2490,0,3577,242,0,461,1065,0,7349,0,2542,194,530,358,227,29,1924,143,0,562,398,866,0,42,440
631,4736,2147,2365,185,1345,2974,2164,745,94,0,656,475,1148,0,917,298,5713,0,1286,2788,0,151,0,1844,490,331,8,1478,1638,0,0,1327,276,1448,76,16760,6364,179719,0,0,13942,819,710,2842,3185,0,0,1216,1349,5796,0,67,21,2720,307,2174,0,0,267,386,3879,18579,8,661,355,86054,0,0,339,3,823,3758,115,0,0,0,28257,18081,4371,281,2019,0,0,170,214,299,431,3631,374,0,396,966,45,8420,0,3149,0,686,175,312,159,1658,975,0,93,0,1700,0,354,447
632,533,1032,2135,0,1006,2726,2565,1308,66,0,0,1296,0,0,0,96,0,0,1015,2831,0,1730,0,270,1261,735,22,4155,0,0,0,2557,803,5574,0,60359,1759,21608,0,142,4034,254,1421,672,11742,0,0,2190,0,0,0,94,27,1245,0,0,4021,5224,0,3112,1479,6374,0,977,313,13126,415,0,83,0,0,2022,4430,0,0,6,32804,14242,643,762,10296,1315,2541,1202,0,2853,19194,20251,0,0,2900,0,266,20071,0,4500,0,164,1746,0,317,508,0,0,1082,684,234,0,589,0
633,9882,3866,3184,12,1376,3330,0,1835,100,0,0,584,437,0,1216,85,1415,0,2952,4485,0,1137,0,590,404,796,11,5089,343,71,0,1100,2427,13216,0,43544,2964,28874,0,224,6078,79,196,40,9944,0,0,1840,349,0,0,0,13,479,9,1378,11480,1631,276,1388,5276,7602,0,921,489,9274,0,0,167,29,0,1870,2667,1198,0,0,40998,9336,853,434,1753,1075,570,693,595,1092,0,30422,71,0,1053,352,163,16604,750,5410,35,80,1041,249,0,0,0,0,729,0,688,0,868,305
634,6881,907,5587,192,1360,0,6550,1275,77,0,74,671,660,0,0,107,2425,0,1421,5444,0,1124,0,445,2961,301,21,4272,0,0,1708,1724,601,806,0,72175,6317,28637,0,0,5148,0,157,726,17723,0,0,1417,635,5694,831,0,0,82,94,0,0,4835,0,0,1627,17926,41,788,894,39332,0,0,389,0,0,2575,2905,1899,0,8,28837,11873,276,1034,2570,1310,5937,848,0,523,0,21344,0,0,969,0,146,15424,0,4760,151,112,270,189,321,51,108,225,1694,0,306,0,1606,43
635,7221,794,3087,425,1750,1412,3752,1441,41,0,139,478,409,0,206,401,2414,97,6700,6374,0,1457,0,443,0,538,47,0,94,39,0,2083,1305,106,72,27447,0,56626,0,73,12246,0,1467,129,14146,0,0,1455,194,0,0,275,0,43,243,290,5421,4265,0,0,295,3785,3,806,914,36700,0,0,485,0,372,1429,4122,905,2564,4,21643,14381,3923,1852,1821,1865,1593,608,523,0,0,10953,0,0,1106,457,181,12238,1068,3266,283,198,642,660,97,1100,696,227,698,0,438,0,2409,20
636,10608,3812,863,50,1909,2514,14210,1617,120,0,159,979,424,16,121,0,2298,85,3839,6217,0,739,0,0,0,893,19,3831,0,18,7806,2117,0,117,0,39228,9535,10229,0,85,4549,0,848,687,14962,0,12439,479,146,0,0,88,0,216,113,61,0,8557,82,0,5390,7147,13,434,644,19337,0,0,439,0,31,351,4153,2008,0,0,20148,12247,5876,287,3226,524,3669,647,51,786,0,17964,171,107,1106,176,158,11328,154,2676,44,276,1238,96,0,261,53,0,773,0,292,0,2190,79
637,6751,610,13,746,24339,0,1183,481,2443,0,241,5922,14768,0,0,0,3430,0,83,4056,0,9033,33,0,1809,90,1522,3292,0,0,0,1550,15392,87,348,28302,2729,1722,0,476,12444,873,1826,772,1160,0,6668,4563,0,0,0,0,0,3607,713,1284,0,163,0,0,0,1056,48,5433,19644,1580,0,0,0,0,122,1023,648,19,0,0,13069,5865,37,1274,130,1575,0,1456,0,7623,0,2411,0,0,3657,0,197,49180,0,13566,3740,3751,0,71,0,1560,4207,0,80,0,13799,0,3019,216
638,14081,808,277,50,56428,54,0,871,3137,11,0,16734,9688,0,49,0,4484,0,215,3321,0,7668,0,723,2745,76,677,4296,49,448,73,1889,18387,271,59,73568,1698,51,501,0,6786,0,343,408,3953,0,0,4528,408,2322,0,0,0,0,1017,772,191,236,376,0,0,998,14,5509,5494,1704,0,0,242,0,136,1370,696,47,0,0,17980,3190,5,1704,239,8343,0,1164,0,0,167,9465,0,0,0,0,68,32979,73,4911,1397,10456,0,133,193,569,0,73,55,0,3859,0,1613,273
639,6152,791,121,279,66466,155,183,638,1608,0,124,15740,6948,0,23,271,0,0,437,3839,0,2438,0,0,1087,0,707,10070,196,817,0,1386,1554,72,0,79317,2123,493,0,0,20097,232,213,678,2803,0,863,4156,764,0,0,2,0,1633,1372,4997,0,158,68,0,862,922,9,3930,7533,1817,0,0,144,0,92,1685,1184,0,742,0,15128,2944,198,1214,306,5373,0,743,979,3428,0,5901,0,0,1373,0,33,58605,83,10154,0,12931,315,51,760,0,2971,0,19,212,3606,0,3485,192
640,4126,935,3978,159,936,2797,8242,2638,83,0,79,840,358,20,0,10,151,0,3255,8405,0,1262,0,171,684,1208,48,5134,0,19,0,2696,0,413,141,6588,794,8897,0,50,506,0,1893,479,18325,0,0,2917,701,0,0,257,0,0,77,159,7151,5754,0,2656,2293,6226,0,664,232,41716,0,0,71,29,0,1236,5138,1491,0,0,36264,17858,974,616,1121,1432,3114,1052,218,4704,4335,15696,187,0,976,402,56,18631,0,4025,0,223,543,0,136,627,238,1411,961,0,108,0,3915,48
641,7948,4114,2264,151,1486,4919,1994,1989,61,0,736,975,1552,0,313,229,214,0,13146,5332,0,1609,1537,350,148,83,58,121,0,113,0,3627,629,3418,0,16305,4215,0,0,10,8055,0,1493,584,9853,0,31380,1107,252,6309,0,138,0,903,113,0,4127,7007,0,0,0,7884,0,542,552,15838,207,0,477,0,0,2760,3755,0,0,0,40369,7134,2091,778,2782,1328,0,783,225,537,0,20857,0,0,622,0,22,10184,0,2515,207,53,1171,34,0,1079,300,0,1521,0,852,0,4942,0
642,4992,441,146,161,26213,0,486,498,1747,0,267,8847,7502,0,115,905,11126,0,0,1618,0,2381,0,1740,4605,36,352,2249,337,0,0,1234,1268,95,880,14088,4322,3246,265,40,17919,915,231,2510,396,0,0,2235,1242,1590,0,0,811,1924,1493,2227,29,3,102,0,435,3057,29,2858,33386,3922,350,0,45,0,1597,3113,309,0,225,0,13317,4495,420,2550,394,2800,0,421,893,6858,0,121,383,0,2151,2095,379,28452,0,3709,2260,19830,335,42,1096,769,572,0,4,0,1113,0,173,1053
643,8556,4579,7247,30,1029,4209,12907,630,53,6,0,905,0,0,117,84,619,0,2266,5218,0,1857,3387,87,2393,286,31,328,580,38,0,1820,1602,3574,0,34069,1262,13241,0,81,3044,0,1949,191,9288,419,9692,1378,327,1983,1211,0,0,677,177,664,5552,0,99,0,1936,4605,23,793,916,14021,0,0,259,0,0,1048,2319,0,0,0,20200,6624,700,2064,1924,1658,0,845,925,2110,2640,11846,0,0,993,0,380,15798,319,2566,0,362,685,0,5,0,0,0,583,0,1136,0,2012,218
644,515,435,2849,339,19992,34,166,10543,282,0,277,18962,0,0,0,445,206,0,2098,6284,0,4166,0,16,0,924,900,10793,0,1347,0,3424,610,7424,0,2218,99,13315,0,354,11591,10,557,1333,1827,0,0,835,14,0,0,20,0,0,415,34,2157,3326,281,0,258,864,0,450,779,476,0,0,2406,0,0,8703,362,0,0,39,11542,326,373,1551,654,10290,0,615,97,913,0,5548,43,0,885,0,309,2770,0,756,0,2061,286,6,0,186,1124,0,1565,0,330,0,111,0
645,478,1686,408,475,26963,47,305,8678,352,142,592,9203,3454,0,119,0,490,0,2511,4703,0,1202,0,50,19,304,150,3791,0,474,0,2194,138,3938,19,1626,5027,94092,0,227,11305,19,177,2828,2275,36,11220,552,8,1866,0,59,0,1000,767,28,21069,0,677,0,402,1207,0,572,1386,5441,3242,0,2584,11,82,9346,1008,0,0,0,10119,367,231,2570,380,3953,0,397,520,1118,0,1454,231,0,323,6236,379,1038,31,308,0,7135,0,3,209,846,0,208,611,0,65,0,0,230
646,8309,374,8166,230,1387,0,0,692,101,0,48,1055,7116,0,0,0,914,0,5307,7408,0,575,9158,507,1412,1421,54,5596,428,97,0,3014,1471,1874,30,50618,3780,34919,298,113,7353,327,2051,563,17677,0,0,726,915,0,0,239,0,671,102,176,5668,1173,0,0,3573,10857,11,364,186,27858,78,0,637,0,107,2413,4161,0,0,0,17842,18431,2270,1469,76,2961,0,951,0,4206,0,10221,0,0,862,0,32,16444,710,1049,89,187,123,0,186,352,796,0,199,0,1173,0,1535,108
647,4009,885,104,37,32211,7,0,330,2738,0,732,13461,4401,0,209,561,12087,31,1202,2248,0,2402,0,890,238,18,393,2284,34,0,0,639,3574,0,413,12195,4656,4280,0,314,25951,372,783,3271,1078,0,0,1279,0,136,52,0,622,9742,4491,2546,252,0,0,0,1375,4265,34,2383,12667,4013,0,0,184,0,0,2458,256,0,0,0,19773,4180,117,329,175,1179,0,255,1879,3437,0,1674,218,0,0,5014,0,20405,0,5011,846,30329,0,21,1111,5145,0,26,5,0,2376,0,80,0
648,5998,1740,3550,90,1126,3326,1337,1252,57,0,0,984,935,0,110,246,1022,0,2439,8611,0,2246,0,0,209,955,42,8287,454,0,4162,2309,1043,431,0,52520,5475,11806,213,34,5159,31,1388,948,14074,0,0,479,1242,0,401,153,0,134,74,162,10865,2893,0,276,1918,12983,3,225,643,14471,0,0,495,0,0,1361,5057,396,0,0,21114,24594,451,385,924,1444,0,70,75,567,0,18669,45,0,1875,484,252,23661,0,955,46,146,1262,418,0,1451,458,0,669,0,781,0,1392,301
649,5774,291,99,180,44405,59,136,681,1874,0,0,13098,0,0,0,0,0,0,1779,4962,0,5769,0,215,1652,39,262,3317,61,1818,0,1712,3558,124,0,126286,2399,700,0,0,21940,271,908,394,3228,0,0,547,500,2627,0,0,0,1131,389,0,128,170,0,432,795,2181,55,3130,24659,958,0,0,194,0,0,1107,829,45,1834,0,10430,7232,0,130,67,8631,0,997,54,4253,207,2992,0,0,1349,0,3,41360,0,4753,2411,33398,1815,123,0,0,299,0,51,0,6765,0,3433,90
650,1217,3776,1197,1779,35781,110,1155,16870,495,9,176,12438,0,0,235,0,482,0,3114,6706,4993,4391,0,33,56,336,565,3744,0,176,432,4129,37,0,0,7995,1865,0,0,0,14221,2,236,1764,4063,0,0,413,33,0,0,80,0,1557,279,28,5317,1683,0,0,0,310,0,467,378,689,0,0,0,0,163,10547,2203,66,0,0,8513,785,152,872,68,5365,1226,336,92,959,0,7359,106,0,0,0,353,2457,17,261,0,327,232,6,81,461,0,0,4259,0,112,0,109,771
651,573,2352,2574,1504,28967,29,394,10211,168,0,0,15265,0,0,31,1528,275,0,615,6559,0,4792,402,165,36,330,399,11893,62,0,270,4279,193,1091,0,4908,2185,16600,0,193,11162,0,405,2015,4356,0,0,236,0,0,0,9,1833,504,553,0,14447,2826,201,2809,1373,190,316,493,290,407,0,0,410,2,0,4213,6073,28,0,6,5482,1039,221,2897,532,12941,0,382,0,450,0,7657,0,0,0,0,1465,1283,0,311,295,1758,0,32,360,210,0,0,4419,0,185,0,283,5834
652,580,2248,820,547,30622,185,143,7175,523,212,3620,7352,18045,0,285,1119,595,0,485,5618,0,508,257,67,7,101,461,3516,33,528,0,3722,180,3635,0,1547,161,12029,0,0,20926,48,754,4828,1210,48,0,380,12,0,6,0,0,927,554,173,2135,0,2403,152,1324,1252,414,535,401,4443,0,0,1444,0,0,7858,616,0,8,0,9551,779,0,2595,120,2759,1721,651,206,1558,0,2169,141,0,515,14430,0,1396,0,307,0,8959,174,31,368,272,0,809,151,0,0,0,10,781
653,4389,550,199,162,55232,96,277,263,3862,0,76,13346,5272,0,0,123,7235,57,1062,5169,0,1769,0,906,2522,2,729,2782,0,319,0,922,23604,406,0,17720,2307,3070,0,0,21522,144,560,1361,785,0,0,3638,1600,2111,0,15,1358,3278,1240,1012,209,18,259,37,446,1829,55,3005,23685,2202,0,0,66,70,559,2104,42,4,0,0,16863,2928,104,3033,128,2109,19,204,750,10215,0,1888,79,0,479,3996,0,26669,230,601,3601,8660,2789,22,588,607,0,190,10,0,5480,0,10,165
654,825,4928,4235,1333,15229,0,351,5005,374,0,2586,4919,0,0,0,0,111,0,4925,5475,0,5317,0,43,116,342,892,1628,128,1346,0,3753,280,4255,107,1991,1314,3991,0,1138,24932,0,734,1773,6196,0,0,319,22,5562,0,0,0,2185,1749,54,0,3848,0,0,226,252,0,604,1876,1275,0,0,0,0,0,4917,1772,0,79,0,8619,848,236,3669,165,9013,0,466,242,2844,0,4199,0,0,574,24699,2134,1304,138,595,0,2862,495,0,101,0,0,1904,1807,0,112,0,314,1990
655,10091,3729,5578,34,1537,3613,9971,4804,36,0,233,252,1875,0,0,38,687,0,12373,8568,80,1140,1622,0,1066,1365,46,2664,0,47,0,3144,368,4564,0,31573,10289,17069,58,204,4242,0,1311,278,14276,20,0,569,439,0,0,157,0,0,71,0,5498,7208,0,0,0,8200,86,461,167,38744,0,0,311,0,116,1310,3867,1806,1761,29,19702,31399,0,1315,3941,1302,0,1284,0,0,0,21337,341,0,3905,0,129,4155,0,2784,15,220,723,928,0,231,306,0,704,0,208,0,2312,178
656,5897,1804,6692,103,1608,4675,1046,2795,69,23,135,817,168,0,226,166,4427,0,14005,7441,0,1286,0,563,688,808,17,993,101,76,3518,1880,1443,2401,30,40665,4752,5096,0,139,4020,95,2014,433,8241,0,0,2106,310,0,0,133,215,162,0,0,7288,3528,0,3791,4742,6219,4,589,721,47947,0,0,217,28,0,1461,3529,2216,0,0,16118,16636,1901,902,522,2155,2651,346,93,240,0,19815,0,0,2742,0,185,10104,132,3064,352,135,160,0,1059,264,191,0,1228,0,1373,0,1528,61
657,687,1359,2448,1019,41460,155,0,11744,241,0,0,14064,0,0,40,539,87,0,4214,8130,0,2399,0,108,71,116,1214,7621,0,475,4213,5717,16,2979,16,4706,2163,1144,0,0,7443,0,398,620,1962,0,7486,538,80,2115,0,0,0,443,259,4,6500,6412,0,956,2484,284,0,611,1024,983,0,0,0,0,0,3146,231,32,0,0,6181,1035,19,4114,49,7246,1916,204,438,1836,0,4646,16,0,277,0,920,1790,0,332,0,3793,125,22,0,751,606,0,3189,98,60,0,316,415
658,8907,233,274,36,57997,0,223,666,1370,0,0,21893,0,0,0,271,0,0,519,6441,450,5900,103,402,475,160,1074,6565,0,797,95,4523,1458,62,148,6824,3081,0,0,0,17281,0,1153,232,2678,0,0,1305,0,6950,0,0,0,4957,1511,236,69,0,1403,0,663,72,20,310,19857,2226,0,0,68,0,0,310,518,0,280,0,9898,6404,10,757,274,1002,189,3096,3575,8598,23,4742,0,0,0,0,101,51643,0,8976,0,8126,602,912,0,0,0,0,92,0,16625,0,1191,135
